word1,word2,ppmi,cooc_n
finis,tego,0.5487066675906583,111
nescio,sumo,0.5487025648077406,126
aequor,cado,0.5487025648077406,63
nescio,reliquus,0.5487025648077406,63
forma,rex,0.5487011847845424,110
alo,rex,0.5487011847845424,110
alo,orbis,0.5487011847845424,110
condo,cupio,0.5486860646551138,92
abeo,copia,0.5486860646551138,69
carmen,gens,0.548668918393213,97
sedeo,signum,0.548668918393213,97
auxilium,proximus,0.5486674468993598,67
claudo,proximus,0.5486674468993598,67
paucus,rapio,0.5486660744503137,104
dux,prouincia,0.5486660744503137,52
gero,potestas,0.5486660744503135,104
colo,maneo,0.5486635892095372,111
diuersus,nolo,0.5486603982921646,81
addo,facile,0.5486603982921645,81
regio,templum,0.5486577150286184,66
regio,seruo,0.5486577150286182,88
cura,placeo,0.5486561514035411,139
bellum,tego,0.5486517331000246,109
peto,turba,0.5486434630609559,122
longus,malum,0.5486394339200108,107
longus,sedes,0.5486394339200108,107
finis,longe,0.5486394339200108,107
iniuria,uox,0.5486266663598277,84
honor,orator,0.5486266663598277,42
audeo,uox,0.5486266663598276,126
oro,uox,0.5486266663598276,105
mille,pietas,0.5486266663598274,84
scio,uetus,0.5486109035584621,130
mater,poena,0.5486100064959383,123
copia,uia,0.5486050962732227,95
extremus,uia,0.5486050962732227,95
exemplum,signum,0.5485947481725227,107
nox,periculum,0.5485925139375636,80
malo,uiuo,0.5485925139375635,120
caput,minor,0.5485873543205103,139
arbor,proprius,0.5485689446362407,71
longus,pius,0.5485669832769797,103
iustus,respondeo,0.5485608314080277,83
imperium,uinco,0.5485589271557372,121
coepio,mereo,0.5485447025058413,100
mereo,sedeo,0.5485447025058413,100
coepio,pereo,0.5485447025058413,100
coepio,tollo,0.5485447025058413,100
pereo,umbra,0.5485447025058413,100
mare,mensis,0.5485343651995365,74
gens,gloria,0.5485332607927879,117
auris,rego,0.5485332607927879,117
auris,dignus,0.5485332607927879,117
fons,praesens,0.5484933952194956,82
cerno,malum,0.5484933952194956,82
finis,proximus,0.548488683938569,99
muto,regnum,0.5484867048210299,122
ira,paruus,0.5484838548986546,110
aqua,iter,0.5484821833133481,104
grauis,laus,0.5484814593993187,127
rego,usus,0.5484762791123826,109
rapio,rego,0.5484762791123826,109
frons,par,0.5484690495260235,91
diuido,nolo,0.5484659592481921,85
cogo,diuido,0.548465959248192,102
cogo,singulus,0.548465959248192,102
membrum,taceo,0.5484541186931066,95
fortis,specto,0.5484541186931066,95
perdo,redeo,0.5484505804294388,128
plenus,suscipio,0.5484403945887758,88
crimen,rogo,0.5484357215496415,93
crimen,forma,0.5484357215496415,93
alo,cursus,0.5484357215496415,93
alo,crimen,0.5484357215496415,93
eques,liber,0.5484342735701159,71
bellum,flumen,0.5484315253698432,98
ira,ualeo,0.5484277366012689,103
sedeo,uinco,0.5484277366012689,103
accedo,loquor,0.5484182968504784,118
graeci,loquor,0.5484182968504784,59
nescio,pereo,0.5484156619223988,123
ager,bene,0.5484102746900623,101
rego,tego,0.5484102746900623,101
natura,tego,0.5484102746900623,101
ostendo,puto,0.5484083349150336,122
doceo,sermo,0.5484051578862228,111
malus,turba,0.5484051578862227,111
frons,malus,0.5484051578862227,111
finis,occido,0.5484037978980273,95
auctoritas,uerbum,0.5483990055734144,63
auctoritas,duco,0.5483990055734144,63
quaero,socius,0.5483921075707313,99
melior,uerus,0.5483902504242923,130
auctor,sanguis,0.5483902504242922,104
aurum,poena,0.5483902504242922,104
uoco,uoluptas,0.5483880352782312,83
duo,uoluptas,0.5483880352782312,83
gigno,parum,0.5483820180405644,67
abeo,iustus,0.548375457415468,87
iuuenis,nox,0.5483731916425731,97
grauis,rogo,0.5483705516190243,112
fama,male,0.5483634382569291,96
male,ratio,0.5483634382569291,96
paucus,relinquo,0.5483607775467059,131
ciuis,scio,0.5483433092298649,94
praesens,scribo,0.5483339691529961,98
malum,scribo,0.5483339691529961,98
iudicium,utor,0.5483329202131335,93
bene,iuppiter,0.5483329202131335,93
cerno,rego,0.5483329202131335,93
bene,iudicium,0.5483329202131335,93
murus,pereo,0.5483272875685787,73
accedo,cogo,0.5483174039482084,106
certus,ferus,0.5483174039482084,106
pectus,taceo,0.5483174039482083,106
mille,pectus,0.5483174039482083,106
amicus,audeo,0.5483174039482083,106
audeo,mars,0.5483174039482083,53
fatum,ingenium,0.5483106735536794,67
secundus,surgo,0.5483106735536794,67
ingenium,pugno,0.5483106735536794,67
consilium,litus,0.5483106735536794,67
mensis,saeuus,0.5483072215301896,62
coniunx,sanctus,0.5483031639037793,76
maneo,usus,0.5483031639037792,114
adsum,uetus,0.5483031639037792,114
felix,uetus,0.5483031639037792,95
cunctus,sensus,0.5483031639037791,76
acies,summus,0.548289030726853,89
nolo,tristis,0.5482890307268529,89
contingo,sequor,0.5482851946132961,112
numen,senatus,0.5482851946132961,42
ager,aqua,0.5482746354901255,97
parum,patria,0.5482746354901255,97
regnum,spatium,0.5482728544441945,83
domus,reperio,0.5482682931001034,101
beatus,uinco,0.548241012672055,85
disco,par,0.548230129443654,93
auctoritas,refero,0.548230129443654,62
animal,refero,0.548230129443654,62
conuenio,semen,0.548230129443654,62
grauis,tertius,0.5482253610561557,97
praesens,uirtus,0.5482193099772699,114
pereo,transeo,0.548214069340323,96
diuersus,tollo,0.548214069340323,96
ars,uulnus,0.548214069340323,96
inuenio,perdo,0.548206409997265,117
inuenio,spiritus,0.548206409997265,91
clarus,communis,0.548206409997265,91
confero,iustus,0.548206409997265,91
hostis,saeuus,0.548206409997265,91
gaudeo,placeo,0.5482064099972648,117
audeo,sumo,0.5482064099972648,117
mille,sumo,0.5482064099972648,117
sentio,specto,0.5482064099972648,117
oculus,traho,0.5482064099972648,117
hostis,mons,0.5482064099972648,104
equus,placeo,0.5482064099972648,104
sentio,uitium,0.5482064099972648,104
gigno,placeo,0.5482064099972648,78
genus,oratio,0.5482064099972648,78
genus,reliquus,0.5482064099972648,78
aequor,cedo,0.5482064099972648,65
equus,reliquus,0.5482064099972648,52
fundo,lumen,0.5482025400357128,95
templum,tristis,0.5482019265065984,82
alienus,iter,0.5481907655639449,94
accedo,morior,0.5481907655639449,94
graeci,morior,0.5481907655639449,47
consilium,telum,0.5481808792774246,72
muto,nego,0.5481713966046385,126
condo,muto,0.5481713966046385,105
audio,miles,0.5481713966046385,105
ingens,redeo,0.5481664491588811,92
ingens,patior,0.5481664491588811,92
roma,tres,0.5481598734777229,79
diuinus,dux,0.5481598734777229,79
roma,timeo,0.5481598734777229,79
aetas,imperium,0.5481557013438222,116
aetas,edo,0.5481557013438222,116
aurum,lux,0.5481557013438222,116
altus,imperium,0.5481557013438222,87
altus,aurum,0.5481557013438222,87
consto,edo,0.5481557013438222,87
casus,edo,0.5481557013438222,87
dexter,sanguis,0.5481557013438222,87
aurum,dexter,0.5481557013438222,87
edo,uictor,0.5481557013438222,87
fama,uoluptas,0.5481486385568229,70
eques,summus,0.5481467933324022,74
poena,sol,0.548146793332402,111
ager,nolo,0.548127349239031,93
patria,recipio,0.548127349239031,93
fundo,iustus,0.548127349239031,93
paruus,princeps,0.5481258810269242,105
cado,dubius,0.5481145024561863,100
cado,rex,0.5481145024561862,120
respondeo,turba,0.5481145024561862,80
relinquo,respondeo,0.5481145024561861,112
liber,metus,0.5481041134394549,115
beatus,finis,0.5481001080642414,83
species,tristis,0.548098572674663,75
male,species,0.548098572674663,75
agmen,uia,0.5480976752297336,71
contingo,nouus,0.5480910763946917,102
caput,saxum,0.5480910763946917,102
melior,uulnus,0.5480723359406101,85
auxilium,sanctus,0.5480702536896137,81
ingenium,tertius,0.5480679551058858,77
numerus,senex,0.5480679551058858,77
senex,uarius,0.5480679551058858,77
iuuenis,longe,0.5480654046287555,73
longe,roma,0.5480654046287555,73
dux,singulus,0.5480601974248118,88
dux,princeps,0.5480601974248118,88
domus,malo,0.5480576115444942,126
castra,domus,0.5480576115444942,84
auctoritas,urbs,0.5480557463234982,61
contineo,proelium,0.5480557463234982,61
alo,certus,0.5480516232157467,114
patior,uinco,0.5480393116595044,143
campus,ordo,0.5480348560860275,90
campus,colo,0.5480348560860275,90
colo,sermo,0.5480348560860275,90
colo,uersus,0.5480348560860275,90
ingens,nego,0.548027086048071,82
beatus,grauis,0.548027086048071,82
abeo,alienus,0.5480270860480708,82
coepio,duco,0.5480210051909132,115
acies,utor,0.5479933039762135,69
acies,mundus,0.5479933039762135,69
perdo,spiritus,0.54799091597639,87
scribo,spiritus,0.54799091597639,87
contingo,redeo,0.5479790252992752,97
recipio,timeo,0.5479790252992752,97
fortuna,regio,0.5479739543182177,68
audeo,mensis,0.5479711435569371,75
fundo,longe,0.5479668484763077,89
malum,tego,0.5479668484763077,89
cupio,puto,0.5479651707154474,128
copia,puto,0.5479651707154474,96
amicus,uetus,0.5479613419896665,117
roma,senex,0.5479540274498241,67
scio,spes,0.547954027449824,134
spes,uinco,0.547954027449824,134
beatus,fugio,0.5479522665500749,81
potior,probo,0.5479322701094405,118
scribo,timeo,0.5479116421248283,106
communis,imperium,0.5479093655869417,99
cupio,recipio,0.5479093655869417,99
iustus,sanguis,0.5479093655869417,99
pius,uetus,0.5478950839144394,98
cunctus,pius,0.5478950839144394,98
fatum,nox,0.5478913335886297,91
imperator,uulnus,0.5478884955135827,37
ager,consilium,0.5478810741485114,87
laus,salus,0.5478755823738172,110
laus,nego,0.5478755823738171,120
gens,miles,0.5478755823738171,100
laus,publicus,0.5478755823738171,90
auris,caesar,0.5478755823738171,70
caesar,disco,0.5478755823738167,60
inimicus,usus,0.5478644712009771,86
oro,sanctus,0.5478644712009771,86
paro,usus,0.547864471200977,129
potestas,taceo,0.547864471200977,86
felix,gaudeo,0.547864471200977,86
christus,felix,0.547864471200977,43
agmen,gero,0.5478548094119037,69
senatus,tollo,0.5478548094119037,69
pereo,senatus,0.5478548094119037,69
istic,mereo,0.5478548094119036,46
istic,pereo,0.5478548094119036,46
malum,relinquo,0.5478479424119582,121
longe,relinquo,0.5478479424119582,121
fama,nolo,0.5478424692428019,101
nolo,trado,0.5478424692428019,101
iustus,regnum,0.5478424692428019,101
morior,suscipio,0.5478300802579608,84
gratia,parum,0.547829073597391,113
ordo,ualeo,0.547829073597391,113
potior,utor,0.5478207563094925,122
dignus,sto,0.5478207563094925,122
debeo,turba,0.5478186006934118,109
debeo,dolor,0.5478186006934118,109
opus,publicus,0.5478186006934118,109
curo,muto,0.5478186006934118,109
debeo,proprius,0.5478186006934118,109
accedo,proelium,0.5478073299764251,70
paucus,soleo,0.5478062291694786,124
soleo,timeo,0.5478062291694786,124
modus,singulus,0.5478048021993144,108
beatus,maneo,0.5477969629311885,79
coniunx,moueo,0.5477969629311885,79
beatus,cunctus,0.5477969629311885,79
equus,patria,0.5477912712657786,85
ager,iudicium,0.5477912712657786,85
gaudeo,par,0.5477820003749849,97
campus,malus,0.547776424762713,106
durus,pes,0.547776424762713,106
malus,sermo,0.547776424762713,106
caro,templum,0.547776424762713,53
campus,caro,0.547776424762713,53
caro,durus,0.547776424762713,53
caput,uinum,0.5477747708408922,109
abeo,iudico,0.5477703136753672,59
aqua,spiritus,0.5477547048025031,83
colo,saeuus,0.5477547048025031,83
membrum,proprius,0.5477521179622769,89
telum,ualeo,0.5477521179622766,89
poena,uiuo,0.5477418120572508,125
domus,prouincia,0.5477401008258401,67
accipio,prouincia,0.5477401008258401,67
grauis,nauis,0.54774010082584,67
grauis,reliquus,0.54774010082584,67
cado,ingenium,0.5477327502087556,97
diuersus,paruus,0.5477322577193424,100
paruus,uulnus,0.5477322577193424,100
lego,taceo,0.5477163340256822,108
arma,taceo,0.5477163340256822,108
gaudeo,ops,0.5477163340256822,108
audeo,frater,0.5477163340256822,108
gaudeo,lego,0.5477163340256822,108
frater,iaceo,0.5477163340256822,108
arma,cerno,0.5477163340256822,96
frater,metus,0.5477163340256822,96
existimo,frater,0.5477163340256822,54
arma,nego,0.5477163340256821,117
gloria,ops,0.5477163340256821,114
dignus,ops,0.5477163340256821,114
gloria,lego,0.5477163340256821,114
dignus,lego,0.5477163340256821,114
nolo,ops,0.5477163340256821,105
iustus,ops,0.5477163340256821,105
lego,nolo,0.5477163340256821,105
frater,iustus,0.5477163340256821,105
confero,lego,0.5477163340256821,102
clarus,lego,0.5477163340256821,102
noceo,ops,0.5477163340256821,99
alienus,frater,0.5477163340256821,99
arma,noceo,0.5477163340256821,99
ops,premo,0.5477163340256821,99
lego,respondeo,0.5477163340256821,93
arma,oro,0.5477163340256821,90
arma,sidus,0.5477163340256821,90
arma,sapio,0.5477163340256821,87
lego,murus,0.5477163340256821,69
cupio,ops,0.5477163340256819,111
frater,uxor,0.5477163340256819,84
lego,uxor,0.5477163340256819,84
efficio,lego,0.5477163340256819,84
arma,efficio,0.5477163340256819,84
comes,munus,0.5477010230208971,104
exemplum,flumen,0.5476971491893761,83
iter,parens,0.5476900144267911,121
disco,uia,0.5476893452934761,118
animal,soleo,0.5476893452934761,59
auctoritas,uia,0.5476893452934761,59
cor,salus,0.5476835024679859,97
alo,lumen,0.5476835024679859,97
diuido,rapio,0.5476813377877743,91
anima,sanctus,0.5476813377877743,91
communis,inuenio,0.5476568084445461,107
doceo,surgo,0.5476471035226949,92
doceo,litus,0.5476471035226949,92
curo,litus,0.5476471035226949,69
cursus,humanus,0.5476447699937341,89
cunctus,eques,0.5476367193606189,60
miles,uinum,0.5476336176188354,77
flamma,miles,0.5476336176188354,77
occido,quaero,0.5476278736779754,108
male,sentio,0.5476278736779752,108
sto,ualeo,0.5476183476457106,130
extremus,morior,0.5476155570349992,79
arbor,suscipio,0.5476136066127816,62
longus,paruus,0.5476124900684418,138
frango,scio,0.5476121665838658,107
numerus,scio,0.5476121665838658,107
exemplum,pietas,0.5475983886342615,81
dignus,ordo,0.5475961633832253,106
ciuis,forma,0.547593852550852,78
lux,sidus,0.5475808234895306,94
ferrum,hostis,0.5475808234895305,94
inuenio,uictor,0.5475808234895305,94
cedo,uictor,0.5475808234895305,94
castra,summus,0.5475715848034564,88
probo,semen,0.5475715848034564,66
aurum,gero,0.5475609942195445,123
frango,uoco,0.547559954078959,112
secundus,soleo,0.547559954078959,112
frango,uia,0.547559954078959,112
mons,publicus,0.5475487315782941,76
iustus,pereo,0.5475442021722576,111
malum,redeo,0.5475173092464402,112
longe,redeo,0.5475173092464402,112
praesens,rapio,0.5475173092464402,96
laudo,potestas,0.5475173092464402,80
felix,longe,0.5475173092464402,80
ingenium,loquor,0.5475122065677891,117
tristis,uetus,0.5475113982250454,101
munus,uoluptas,0.5475027480128124,82
noceo,nouus,0.5474967227367791,116
conuenio,studium,0.5474967227367791,87
graeci,nouus,0.5474967227367791,58
alienus,murus,0.5474967227367791,58
graeci,murus,0.5474967227367791,29
fundo,occido,0.5474946380505715,79
fundo,spiritus,0.5474946380505715,79
patria,saeuus,0.5474946380505715,79
colo,urbs,0.5474941694007819,129
audio,recipio,0.5474908930057338,113
auxilium,peto,0.5474821913380591,102
relinquo,reperio,0.5474821913380591,102
amicus,cado,0.5474649408873906,114
addo,cado,0.5474649408873906,114
extremus,pereo,0.5474630366351002,88
pereo,proelium,0.5474630366351002,88
beatus,regnum,0.5474615894057845,75
curo,gloria,0.547456391211637,98
diuinus,doceo,0.547456391211637,98
curo,rego,0.547456391211637,98
gloria,proprius,0.547456391211637,98
doceo,roma,0.547456391211637,98
rogo,senatus,0.5474464794756461,59
efficio,pes,0.547439440766264,92
efficio,pius,0.547439440766264,69
caro,potior,0.5474394407662638,69
malus,recipio,0.5474394407662637,115
puto,species,0.5474353693785516,102
aetas,amo,0.54743202503676,112
ferrum,salus,0.5474320250367598,84
consto,lumen,0.5474320250367598,84
comes,maximus,0.5474320250367598,84
cognosco,uictor,0.5474320250367598,84
occido,uox,0.5474254650141933,104
uinum,uoco,0.5474159344920462,106
proximus,soleo,0.5474159344920462,106
mons,uoluptas,0.5474130739778691,63
ingens,sol,0.5474094208029859,83
ingens,puer,0.5474094208029859,83
ius,iustus,0.5473897500907089,117
sapio,tego,0.5473855094423985,77
auctor,trado,0.5473708823441774,106
poena,trado,0.5473708823441774,106
probo,trado,0.5473708823441774,106
modus,oro,0.5473417320359111,102
sensus,uirtus,0.547341732035911,85
nox,sensus,0.547341732035911,85
extremus,uox,0.5473388361753988,97
finis,minor,0.5473372733335272,126
alo,maior,0.547330382650764,99
colo,mare,0.547330382650764,99
crimen,regio,0.547329693585099,70
cursus,pugno,0.547329693585099,70
coniunx,ualeo,0.5473280297455732,82
maneo,ualeo,0.547328029745573,123
bonum,cado,0.5473267907179371,94
nescio,singulus,0.5473267907179371,94
potestas,templum,0.5473234920154818,77
clarus,gero,0.5473218455875307,113
gero,humanus,0.5473218455875307,113
oratio,sentio,0.5473010228824522,69
paruus,telum,0.5472973805652829,95
nosco,recipio,0.547295303547382,121
proximus,utor,0.5472917957047229,90
bene,uinum,0.5472917957047229,90
gloria,respondeo,0.5472917957047229,90
gloria,subeo,0.5472917957047229,90
dignus,proximus,0.5472917957047229,90
grauis,noceo,0.5472877144801922,104
paro,uulnus,0.5472877144801922,104
caesar,certus,0.5472801670540532,73
ius,maior,0.5472726609271772,122
numen,par,0.5472715097824499,68
cura,socius,0.5472691428261073,89
motus,soleo,0.5472546571753513,100
auris,inuenio,0.5472503869798987,123
iustus,nouus,0.5472503869798986,123
carmen,ferrum,0.5472430427060453,74
ferrum,labor,0.5472430427060452,111
altus,labor,0.5472430427060452,111
defendo,relinquo,0.5472430427060452,111
relinquo,senex,0.5472430427060452,111
peto,uictor,0.5472430427060452,111
inimicus,uerus,0.5472357380774675,106
imperium,rapio,0.5472357380774673,106
copia,sensus,0.5472357380774673,53
frons,sacer,0.5472104794927047,107
curo,mereo,0.5472104794927047,107
dubius,pereo,0.5472104794927047,107
amicus,confero,0.5472069096641814,100
occido,studium,0.5472069096641813,75
noceo,occido,0.5472069096641813,75
accedo,spiritus,0.5472069096641813,75
premo,spiritus,0.5472069096641813,75
puer,roma,0.5471980266578168,86
auctor,laus,0.5471950787749122,113
auris,probo,0.5471950787749122,113
laus,probo,0.5471950787749122,113
iter,morior,0.5471906940469197,106
publicus,timeo,0.5471856892798795,81
nego,tres,0.5471856892798794,108
miles,sapio,0.5471856892798792,72
fides,furor,0.547174402024883,94
patior,rego,0.547164803514572,127
ius,rego,0.547164803514572,127
mare,species,0.5471591644327272,80
forma,suscipio,0.5471591644327272,80
socius,summus,0.5471544836503812,102
fama,templum,0.5471514638024307,93
miser,sermo,0.5471514638024307,93
sermo,trado,0.5471514638024307,93
miser,pius,0.5471514638024307,93
fama,pius,0.5471514638024307,93
