word1,word2,ppmi,mi
debeo,manus,0.41579451632694103,0.17957001929869953
animus,natura,0.4157785672364374,0.12364866631556737
locus,nox,0.41574769875161455,0.18755390283364282
mitto,tempus,0.4157222783619187,0.23279446060016262
hostis,pars,0.41571117952119246,0.1628850540605935
dies,mens,0.415645668040282,0.23459624611832286
dies,sanctus,0.4156456680402819,0.15256267042302607
nox,scribo,0.41562118853574587,0.09741748618018775
audio,magnus,0.4156198285808421,0.2328238830358753
manus,ratio,0.4156179002897458,0.147644147489447
ius,uolo,0.4155064213645714,0.2430782770579185
dominus,populus,0.41548960093110837,0.16904583892139957
scribo,uolo,0.41546728318723153,0.19381128044453266
accipio,gens,0.4154131369381996,0.11892791690061788
domus,homo,0.4154131369381995,0.20402888699539368
lex,locus,0.4153799226228265,0.22097601253972154
ago,uerus,0.41535501261024566,0.2279458557581311
nomen,scio,0.41534159978355917,0.19914335667959993
bellum,scribo,0.41530021276666046,0.08223443757334081
caelum,debeo,0.415278729556489,0.12110201431549861
audio,caelum,0.415278729556489,0.12110201431549861
peto,scribo,0.4152498209704343,0.11120603799709183
relinquo,scribo,0.4152498209704343,0.11120603799709183
caelum,romanus,0.415221283053529,0.08267913088945811
primus,scribo,0.41521120123960903,0.15487772920966947
ratio,uenio,0.415210761789177,0.16585358390011784
genus,uirtus,0.4152099197658117,0.15298331927323527
populus,quaero,0.41520697533747963,0.19318833399876656
lex,totus,0.41515633402491336,0.23535976309115902
locus,urbs,0.41515467203059125,0.201790230819741
locus,mors,0.41515467203059125,0.201790230819741
dies,pono,0.415087164814371,0.2583443149352682
mitto,uirtus,0.41506112131304107,0.14568996815500945
liber,uirtus,0.41506112131304107,0.14568996815500945
dies,relinquo,0.41505760568872757,0.23114521383066755
sequor,totus,0.4150411996053514,0.2604026661028964
dies,duo,0.41502474284181623,0.20737609459471873
bonus,pono,0.41500208618748863,0.20672273059997526
genus,mitto,0.4149867137829647,0.1712976651739
iubeo,liber,0.4149867137829647,0.1712976651739
animus,credo,0.414976578260899,0.20667226683936235
duo,homo,0.41496472963889364,0.18622432014767387
mors,pono,0.41493616443658327,0.17998867805524554
pono,urbs,0.41493616443658327,0.17998867805524554
mater,scribo,0.4149191878049162,0.09355765223985912
annus,scribo,0.4149191878049161,0.12763917469893205
dominus,fides,0.414905829752825,0.13881786648893968
accipio,solus,0.4148629305969465,0.1909371549714738
primus,teneo,0.4147366360966379,0.25729506602753727
arma,nascor,0.4146658262385101,0.1298441602457343
mater,uenio,0.4146350565343584,0.21293462393609985
ius,uenio,0.4146350565343584,0.21293462393609985
gens,sequor,0.4146270351761553,0.1428983376542572
gens,solus,0.4146270351761553,0.1428983376542572
debeo,sanctus,0.414549296918509,0.08388371898399072
annus,scio,0.4145079190349817,0.15542927076485835
dies,liber,0.41446293579123245,0.2277412396354146
romanus,uis,0.4144595233518673,0.1108411389171362
genus,nomen,0.41443975093241464,0.2478531971456368
caelum,uerus,0.41443377809092485,0.14497850678892021
domus,uenio,0.4144025254322759,0.2414752957123607
dominus,medius,0.41439644863985003,0.12033490805884828
gens,locus,0.41434418974929454,0.1544587359446039
hostis,ratio,0.4143110766182794,0.07612947148457483
bonus,uis,0.41428446864682505,0.21855409535883918
ago,uox,0.41424849380043394,0.22146586149995695
arma,genus,0.41418494140115947,0.11999153338074287
ago,medius,0.4141083887213956,0.19675559434600043
os,teneo,0.41407748752074974,0.2031754624814992
domus,uita,0.4140637911660664,0.19971332414605492
liber,summus,0.41404019217893384,0.17858282841755369
pono,solus,0.41403566910333267,0.2180110121414076
lex,pars,0.4140313047515329,0.23059464560167786
scribo,uox,0.41389407238967085,0.10242360797909988
uis,uox,0.4138940723896707,0.18603402176504868
sanctus,terra,0.4138719889658559,0.13841925779298236
opus,peto,0.41385024061601094,0.1782869719146909
filius,opus,0.41385024061601094,0.09678759632558176
signum,uenio,0.4138245742530617,0.18272605502088002
credo,uenio,0.4137563218556696,0.2709535000349339
domus,genus,0.4136755170396588,0.16793733996767202
ago,primus,0.4136290023267881,0.31309258297907494
os,uirtus,0.4135948453905134,0.15705110049602933
credo,primus,0.41355089868321315,0.24956671633788563
duo,nomen,0.41351354400268936,0.21417138645117184
gens,scio,0.4135084187018985,0.09703565970198724
corpus,malus,0.4134858399868521,0.16864035882727624
iubeo,sequor,0.41347747762916875,0.2003139727124008
genus,solus,0.41347747762916875,0.2003139727124008
hostis,solus,0.41347747762916875,0.14030366120246818
ius,uir,0.41343666724890055,0.22099934363054974
nomen,quaero,0.41341667137397486,0.2408679194710892
nox,uerbum,0.41341429108831673,0.14946484549842953
ago,hostis,0.41330678547205907,0.1722646016439473
arma,pars,0.4132860649361423,0.15521531631352747
accipio,nox,0.4132259778097912,0.14233201775791748
accipio,uirtus,0.4132259778097912,0.14233201775791748
manus,uox,0.413168119544722,0.20538155539903347
locus,quaero,0.4130275338645475,0.21042338000477745
fides,uenio,0.4129796227874972,0.23163688961243256
nomen,uirtus,0.412961933976981,0.21112737245381563
lex,mater,0.4129279393755397,0.14755919736894274
manus,teneo,0.41289030317955105,0.24771644332342557
sequor,urbs,0.4128766965957785,0.18433828409337227
solus,urbs,0.4128766965957785,0.18433828409337227
summus,terra,0.41285885713310266,0.22777461217084927
nascor,summus,0.41285885713310266,0.1991514277682782
accipio,summus,0.41285885713310266,0.17523375796230667
duo,nox,0.4128239839146846,0.12924388673138054
arma,uita,0.4127970161263113,0.1424955059191051
dies,opus,0.4127925990578755,0.24329747744743635
sequor,uis,0.412750997393803,0.2294453578427449
pono,uox,0.4127337551061342,0.173531685589019
accipio,bellum,0.41269943106660306,0.12099039534130984
caelum,fides,0.41268535608165147,0.14173620216434024
mater,uis,0.4126845500034997,0.1689655869437683
iubeo,ratio,0.41265954857980613,0.11106581583661157
liber,os,0.4126406118245105,0.17490269305667372
mater,uirtus,0.41260913806575433,0.12321412256380349
animus,quaero,0.41259891431905765,0.1854675683981819
scribo,totus,0.41256901045996264,0.15004330314490044
relinquo,totus,0.4125690104599623,0.2213893581709261
gens,genus,0.4125568791751988,0.12424810783780682
domus,primus,0.412553392366088,0.21947648444061585
natura,tempus,0.4124662091234545,0.15492113472834834
os,signum,0.41243761147871294,0.12888842477269424
uirtus,uita,0.41242241413654024,0.17888050767863017
dies,romanus,0.41237234269531303,0.12795033444802506
pater,romanus,0.41237234269531303,0.12795033444802506
romanus,uirtus,0.41232629263889337,0.07826781893632262
animus,gens,0.41232194436852654,0.1337686367391946
bellum,terra,0.4122881622966687,0.1596248560250233
locus,peto,0.412225544889009,0.20700852341685305
bonus,solus,0.41216057404312106,0.2104177894110375
filius,uita,0.4120834557041252,0.11094057365347698
os,sanctus,0.41203040389902507,0.11362278838082052
animus,nox,0.41202621761788694,0.1613296188015081
animus,uirtus,0.41202621761788694,0.1613296188015081
pono,teneo,0.4120098089097853,0.2101076315115611
arma,bonus,0.4120070821011466,0.12606869337260118
homo,signum,0.41199498670663076,0.15010746064823
loquor,terra,0.4119515438131358,0.20470543182272216
domus,terra,0.4119515438131358,0.20470543182272216
loquor,nomen,0.4118389692323574,0.230737786510665
signum,totus,0.4117923113917902,0.16276401814552255
credo,os,0.41178198755195183,0.19548662920780036
liber,pono,0.4117534315208665,0.18249472676405354
peto,ratio,0.4117408530627335,0.10636272795767265
manus,puto,0.41173472112175985,0.19909102258643507
ago,peto,0.41166339972832894,0.23227038298371028
uir,urbs,0.4116110921007805,0.24239699402994308
animus,relinquo,0.4114861733211304,0.18206040528295198
bonus,regnum,0.41144221187789526,0.11745525601136553
liber,locus,0.41141437010126636,0.20364271494896435
duo,lex,0.41138151665613093,0.1528870587754918
ago,uirtus,0.4113676729776893,0.2059550636297116
uerbum,uita,0.41136104281375857,0.20527651253129608
ago,romanus,0.4112763279216771,0.1309162781453459
primus,urbs,0.41125784562617523,0.2129262643588774
dies,sequor,0.41123551756272925,0.2605725553278848
dies,solus,0.41123551756272925,0.2605725553278848
nascor,uox,0.4111708651047391,0.16972875285962896
caelum,mater,0.4111631292228022,0.12648089638015492
bellum,pono,0.4111278450131322,0.13901566073323135
genus,urbs,0.4110052884837799,0.16137620408512454
genus,mors,0.4110052884837799,0.16137620408512454
hostis,os,0.4110052884837799,0.12631325460139387
filius,iubeo,0.4110052884837799,0.09145793104177358
teneo,uis,0.4110052884837797,0.22158126648692011
genus,quaero,0.4110052884837797,0.1709665204829829
annus,rex,0.4110052884837797,0.13760774461362413
populus,sanctus,0.4110052884837797,0.12041339463243173
fides,sanctus,0.4110052884837797,0.09840463216094175
annus,nascor,0.4110052884837796,0.20631186149106195
modus,nox,0.41087903382797153,0.12621484195285237
nox,uirtus,0.41087903382797153,0.12621484195285237
modus,uirtus,0.41087903382797153,0.12621484195285237
mors,nomen,0.4107573033616162,0.22420254472170598
lex,scribo,0.41070045690086765,0.11364473915992335
corpus,rex,0.4106456409344976,0.1484535369787814
liber,pars,0.4106037626803527,0.21333479039211145
corpus,mens,0.4104941716824661,0.2018448516796667
dies,medius,0.4104643092982845,0.186705284380273
magnus,regnum,0.41045567103260766,0.18634384958813754
magnus,malus,0.41029415928227686,0.2309967521925973
mater,pono,0.410287155598339,0.1562300875956959
bonus,nox,0.4102635545040339,0.15758859821919202
fides,nomen,0.4102072038444514,0.22099716926423962
dies,puto,0.4101054876646667,0.20513482091315005
magnus,scio,0.41000885257563396,0.22817951407769765
bonus,teneo,0.4099895443639443,0.20258097499263705
bonus,sanctus,0.4099895443639443,0.11508171028390013
teneo,uerbum,0.40995761945133585,0.1889714985677493
manus,uis,0.4098947941997528,0.25435834427516557
loquor,pars,0.4098947941997528,0.2100262756275244
accipio,manus,0.4098947941997528,0.2100262756275244
pars,scribo,0.40989479419975267,0.14536026988339756
nomen,regnum,0.40985023804988274,0.1551516405309945
liber,tempus,0.4098225562347302,0.22388870569930752
dies,terra,0.40978054858788376,0.27997449314006584
modus,peto,0.40975606908334783,0.14262271979560914
medius,uis,0.40963636287643806,0.16032517167710303
gens,uita,0.40961736320893194,0.14587050005665247
signum,uita,0.40961736320893194,0.14587050005665247
summus,uita,0.40961736320893183,0.21483578281477111
animus,lex,0.40959119444658176,0.1883385577564871
peto,uenio,0.409561244911546,0.23881047947473366
manus,os,0.40955285540346487,0.22899473719773056
gens,manus,0.40948062977055644,0.15809538707182114
ago,urbs,0.40938484562374183,0.2190920568342154
manus,uenio,0.40928854986472524,0.3084936922185788
loquor,tempus,0.4092211666902784,0.22058934450563328
domus,tempus,0.4092211666902784,0.22058934450563328
accipio,tempus,0.4092211666902784,0.22058934450563328
nascor,romanus,0.4092211666902783,0.09891501740637665
nox,puto,0.4092034302187715,0.12934483208648473
primus,uerbum,0.4091932058075515,0.22430120826984457
bellum,opus,0.4091273536595796,0.13053533583465526
annus,sequor,0.4090231272797884,0.21356041104756773
pater,regnum,0.4090011253216135,0.1475956121900266
credo,dies,0.408888885577402,0.24517331585516366
dies,nascor,0.408888885577402,0.24517331585516455
animus,puto,0.4088264558108692,0.16349422648149048
homo,locus,0.40877314469983905,0.2490049306045199
nox,populus,0.4087555687497642,0.16197054924370313
annus,uirtus,0.4087555687497642,0.16197054924370313
filius,summus,0.40873513994924066,0.09495236858312062
debeo,os,0.40872686416707565,0.13768497302674731
loquor,magnus,0.4085971417090301,0.266165993306835
corpus,inuenio,0.408575153630488,0.14331720481331445
loquor,uenio,0.4085716051214828,0.23218632076438084
malus,uolo,0.4085543068646397,0.22431198341718428
liber,pater,0.408528200271418,0.21899728887593906
pono,primus,0.40851310465325624,0.2441350767421584
locus,primus,0.4084859421809264,0.2708378188890803
credo,genus,0.408476842130421,0.1848517195893855
iubeo,nascor,0.408476842130421,0.1848517195893855
credo,iubeo,0.408476842130421,0.1848517195893855
bonus,hostis,0.4084639910551073,0.12747482722734738
pars,urbs,0.4084523128821963,0.20354302520851775
homo,romanus,0.40844446762210607,0.11113859895635692
dies,tempus,0.4084179649188288,0.3021026438721872
bellum,duo,0.4084130228940742,0.10702754546966098
mater,terra,0.4084045067837224,0.1754008127613753
audio,pater,0.4083873055899593,0.17834976131277447
nomen,sequor,0.4083676044768982,0.2659143271562643
natura,terra,0.40823136160105455,0.136414017173057
duo,hostis,0.40820808386271845,0.10209823337252022
dies,modus,0.40812683562625457,0.1960454813398389
mors,tempus,0.4079977674198244,0.2141198764355563
duo,os,0.4079925898418437,0.1533081041015416
totus,uerbum,0.40797733299278943,0.21960000427793958
annus,opus,0.4079236219463715,0.19530573076918678
dominus,mitto,0.40789263183442853,0.1392953393766776
filius,primus,0.40788516114753604,0.12099192715179541
ago,natura,0.4078472632671601,0.15245418475272476
annus,peto,0.4078256355663999,0.18220087633318371
accipio,bonus,0.4077697876256313,0.17170348944550629
romanus,tempus,0.4077319631388107,0.12592116282581411
annus,uox,0.4077212132825898,0.17015204480332535
fides,pars,0.4077185147771571,0.20036611413985472
homo,uirtus,0.4075797896607522,0.17563365930639208
audio,uolo,0.40757368318208387,0.21599544628025757
mens,pono,0.40756112028910063,0.18176680000566936
nascor,uerbum,0.40734955843291387,0.18142079583457882
domus,uolo,0.40733969859057284,0.25956184059929566
romanus,terra,0.40733969859057273,0.11347004768757518
nomen,teneo,0.40732881375447105,0.2581866558856669
mens,totus,0.40729195335911866,0.2162121674311548
magnus,rex,0.4072784754527766,0.20403152204257058
annus,manus,0.4072245656438737,0.23863596086779815
bonus,genus,0.40719091640830907,0.18116202075598942
puto,totus,0.4070288300843471,0.19564689312236805
sanctus,summus,0.40691530323225483,0.11142898743321261
accipio,uox,0.4068764997310244,0.144852389017605
medius,uenio,0.40676799400826447,0.19565378668715283
tempus,uox,0.4067460791243835,0.20781586947531316
mitto,sanctus,0.40674088969732236,0.10066691981671827
liber,populus,0.4067408896973222,0.17889315596813748
dies,totus,0.4067380901491693,0.2878148009077872
bonus,locus,0.40670084043672644,0.21855748427315458
nox,opus,0.4066744025459396,0.15032758849083816
modus,os,0.4066744025459396,0.15032758849083816
inuenio,magnus,0.406628913883981,0.19893964820070043
annus,filius,0.40655093813439946,0.09870478711844921
manus,pono,0.4065390863527803,0.2348646350636363
primus,uirtus,0.40647967953880104,0.19129143300922546
peto,pono,0.40644837929117333,0.17842541527136824
ago,quaero,0.4063863426274853,0.2266997123474095
ago,sanctus,0.4063863426274853,0.14774256051761636
ago,annus,0.40638634262748513,0.2531686885534672
ago,teneo,0.40638634262748513,0.2531686885534672
ratio,uita,0.40630061058293776,0.1279175140042499
os,terra,0.40620911622028666,0.2156375536162125
malus,romanus,0.40620582777964886,0.07004513715758165
primus,totus,0.4061230461541369,0.2830828110456798
ius,pater,0.4060762170241313,0.187281884795091
dominus,domus,0.4060057298363042,0.13602810208100102
mitto,uis,0.40598645737183686,0.18697502504981944
domus,nomen,0.405939247105169,0.22181657020159662
fides,pater,0.40593685391332096,0.2061226351060581
scribo,tempus,0.4059088085772953,0.1499124489404826
iubeo,summus,0.40589018781700953,0.1775380898226917
ago,terra,0.4058545691504497,0.27972038421777157
ago,pono,0.40582783940157435,0.24940977737280434
filius,lex,0.4058104716066758,0.08966279899284313
medius,terra,0.40576178899296617,0.16688187615920036
romanus,uenio,0.4056433453423945,0.131984604643673
nascor,opus,0.40555143780131575,0.18781609024451296
bellum,uita,0.4055440378212959,0.1468246088051366
filius,solus,0.40548955469847725,0.100687771428837
duo,regnum,0.40547744046518625,0.090508719240872
caelum,iubeo,0.4054651081081644,0.14885523237202847
hostis,puto,0.4054651081081644,0.10280119228326345
accipio,regnum,0.40542969295401626,0.09974985100847089
liber,mens,0.4053904505994509,0.15745702296716324
dominus,hostis,0.40537147076552377,0.0991234629391835
dies,iubeo,0.40517436817298663,0.22377043141316477
fides,uita,0.4050780907755123,0.1822726713237035
arma,uir,0.4049603774379184,0.17269808477228477
opus,totus,0.4048469643660523,0.22487703092394096
manus,medius,0.40484329715522993,0.1726611299505283
uenio,uerbum,0.4047985366413085,0.2362927615987278
homo,mater,0.40477473873314374,0.166898494823287
iubeo,teneo,0.4047356754701843,0.1848316351235928
lex,terra,0.4046135833728295,0.20863982148314442
dominus,quaero,0.4044790119825042,0.13960173012766042
duo,uenio,0.40438106043941696,0.20729232574129774
genus,regnum,0.4043607457651112,0.10542399772860289
ago,tempus,0.40432660966447453,0.3011791242867847
annus,terra,0.4042841878107022,0.2254185296147151
os,solus,0.4041271566675818,0.19519626623426856
genus,primus,0.40397126182639986,0.21908455155249396
malus,pater,0.4039496282770906,0.17882420686826794
homo,solus,0.4039493156569761,0.22461999743264638
credo,mitto,0.40388782071491586,0.1714483658153636
duo,mors,0.40388350673481627,0.13260249607601526
dies,quaero,0.4038808264606956,0.21703782647286562
nox,uenio,0.4038294504137084,0.20434610967692635
nascor,pono,0.4038225572135058,0.19463070728820142
caelum,os,0.40375424370453494,0.15263037591033068
opus,pars,0.4037219350926717,0.22035766531371248
bonus,peto,0.40364607044176926,0.17108398256751034
ago,opus,0.40353327364507885,0.23493021479702048
bellum,solus,0.4034910124284926,0.137566137969797
domus,sanctus,0.40349049198129333,0.09742237393962494
credo,hostis,0.4034006890985604,0.1250035417821218
bonus,dominus,0.40339067521627175,0.15083725110750645
ago,mors,0.40337882156353005,0.21048535089166887
locus,populus,0.4032832423898694,0.2211919394232833
caelum,ratio,0.4032551624573615,0.09144851244043029
dies,filius,0.4032231480417248,0.11902378440157957
debeo,magnus,0.4031973085822849,0.21286032353189555
duo,populus,0.40315331320109443,0.15801006190584044
annus,duo,0.40315331320109443,0.15801006190584044
populus,sequor,0.4030529602932845,0.2054196079712236
solus,teneo,0.4030529602932845,0.2054196079712236
mors,uis,0.403024400152767,0.17736725221038885
debeo,terra,0.403017866646223,0.15866893597867104
bellum,locus,0.402999594678423,0.14828282717930197
dominus,lex,0.40299753023006096,0.14334566114495928
terra,totus,0.4029535517605205,0.260811274562573
annus,summus,0.4028085212796012,0.19114831763319895
iubeo,totus,0.40275538901163777,0.21450895587770624
credo,nascor,0.40270648566908457,0.19096440844683116
accipio,credo,0.40270648566908457,0.1682263316593975
primus,tempus,0.4026632171663844,0.2869430419219787
relinquo,uirtus,0.40258757960473524,0.13630493371145924
dies,mitto,0.4025580332849142,0.21048849162128125
genus,locus,0.4025562339972522,0.20100469926589604
annus,mens,0.4025485784655563,0.1781222305160961
bellum,primus,0.40253551140029536,0.1603697153135073
ius,totus,0.4025186746064612,0.17800378990763832
liber,uita,0.40249989544006765,0.1873905537196583
bonus,mitto,0.4024364416502687,0.1678297304624108
os,tempus,0.4024215447923881,0.23011203216688614
medius,mens,0.40240044129026137,0.1287277220168921
magnus,mors,0.40235235711672074,0.24933511629914573
pars,uerus,0.40229844730781805,0.19546733026693808
ago,manus,0.40218465577378537,0.2827162451493406
bellum,uenio,0.4020965435946702,0.17421414341415709
mens,opus,0.40205850249397346,0.16727698241160294
mitto,natura,0.40200635261521017,0.09996608458266287
duo,fides,0.4019775341120823,0.129486025306913
ago,sequor,0.4019761921499325,0.2513749468783475
modus,populus,0.4019758817643855,0.15508007752695807
annus,modus,0.4019758817643855,0.15508007752695807
mens,puto,0.40195016600071987,0.14214388009889856
hostis,nomen,0.40178863337885573,0.16182183954449858
arma,tempus,0.40176242140260215,0.1522291843296948
ago,iubeo,0.40174596307098304,0.22461040129622578
caelum,uirtus,0.40171275848961385,0.12339388698203102
loquor,uolo,0.4016739610548956,0.24934914779560735
scribo,terra,0.40167396105489545,0.1321358553902785
regnum,uir,0.40166653668141983,0.1584083674125809
annus,medius,0.40165942606554195,0.14479672199891347
animus,locus,0.4016375384801796,0.2138366630375934
locus,nascor,0.4016375384801796,0.2138366630375934
mors,uenio,0.40162481979834364,0.21685038098535347
corpus,loquor,0.401563628401835,0.18418404831748791
pars,tempus,0.40152654452923614,0.2779274624651782
manus,tempus,0.40152654452923614,0.2779274624651782
locus,manus,0.40152654452923614,0.2521424353808719
manus,natura,0.40152654452923614,0.1360751493332133
mater,tempus,0.401435837467629,0.1841103771048802
peto,populus,0.4014358374676289,0.17484509415378113
populus,relinquo,0.4014358374676289,0.17484509415378024
animus,mater,0.4014358374676289,0.14582566750763615
debeo,uolo,0.4013040701684885,0.20655154928299702
dies,os,0.40129821963214035,0.22540960976841617
hostis,uita,0.4012491135384152,0.13667449884033633
nomen,relinquo,0.40120057102730133,0.21955656007914115
dominus,iubeo,0.40112517988407276,0.13995402274750912
populus,uox,0.40112052925123776,0.16307894271682866
sequor,tempus,0.4010549576306116,0.24659497125094543
scribo,uita,0.4008645720993371,0.12623847952074652
ago,puto,0.40084616225187,0.19824572753844727
ratio,uolo,0.4008458036576669,0.17082346568890916
regnum,uolo,0.4008458036576669,0.17082346568890916
locus,mens,0.4008322607707293,0.19434643575269117
pars,pono,0.40080841164379527,0.22610410608224285
credo,nomen,0.40066566863423186,0.2414072081103038
nascor,nomen,0.40066566863423186,0.2414072081103038
peto,totus,0.4005928194132467,0.20457773340987817
pars,regnum,0.40058002292520534,0.13375545113907528
iubeo,tempus,0.4005339886164844,0.21984012342666492
ago,mens,0.4005212231750872,0.21796684199459904
primus,uis,0.40050505384991353,0.24502520455040422
liber,terra,0.40046433226339484,0.19202609538315318
bonus,totus,0.4004399118761365,0.22333416891652114
homo,sanctus,0.4003203883837632,0.12333027392704832
annus,mitto,0.4003099993670318,0.1716178697279407
accipio,genus,0.4002524967075182,0.15419065224455064
accipio,iubeo,0.4002524967075182,0.15419065224455064
pars,primus,0.40019053898649365,0.26865418417319376
nox,pono,0.4001624585175301,0.1514006820271545
nox,primus,0.40013045186014234,0.1834102609828907
caelum,urbs,0.40004504063882523,0.13241721839214016
accipio,nomen,0.40000451158535444,0.21314355150178343
uerus,uir,0.3999150523375893,0.22371979420846255
filius,regnum,0.39990639541573086,0.051663172401505086
tempus,uerbum,0.3998908131452379,0.21651170117374008
mitto,totus,0.39985555718697735,0.20135856818514153
filius,hostis,0.3998319878856547,0.057556684686539406
dominus,opus,0.3997057332298464,0.14377945901184308
accipio,terra,0.39960570799083645,0.18884394617042943
puto,uolo,0.39959998865576646,0.23089750107594398
genus,scribo,0.39950146400229514,0.1045607266513473
credo,uita,0.39946499174491357,0.2056957869440934
bonus,manus,0.39934868522922323,0.2189138771878696
deus,regnum,0.39930597510348725,0.20432411165638875
nascor,os,0.39928182478772034,0.18033587227877756
ago,liber,0.3992688748586211,0.21150105253409812
manus,relinquo,0.3992563959946969,0.20015674397746341
solus,uenio,0.3992351209136256,0.256725862000998
pono,tempus,0.39921071199094277,0.23545528721985498
accipio,populus,0.399170830836777,0.16843928999033153
accipio,annus,0.399170830836777,0.16843928999033153
sanctus,uis,0.39917083083677685,0.11761259738395324
populus,uis,0.3991708308367767,0.20508931102442052
ius,magnus,0.39908170824859796,0.21976691213937727
dies,populus,0.39883854972390065,0.23447076407823175
dies,teneo,0.39883854972390065,0.23447076407823175
corpus,scio,0.39883822895410453,0.15172975351885576
annus,credo,0.39881001538996136,0.19060869186380813
dominus,solus,0.3988052378965962,0.15574481507480442
sequor,uirtus,0.3988052378965962,0.15574481507480442
natura,os,0.3987851771490045,0.10685170833620372
pars,uis,0.3987214936016275,0.23612232123223098
accipio,uis,0.3986614064752762,0.1762905466344149
mater,nomen,0.3986089804614761,0.1857442489994865
manus,summus,0.3986068344259014,0.21540113243364978
credo,tempus,0.3985827684852225,0.23185564920227986
credo,peto,0.3985827684852225,0.16756528653243663
animus,peto,0.3985827684852225,0.16756528653243663
rex,totus,0.3985827684852225,0.15079020238879348
mitto,pars,0.39848240214800795,0.1969543208609119
mater,populus,0.3983541709302208,0.14652909053523722
credo,dominus,0.3983273732597249,0.14779571830162652
primus,terra,0.3982697024480943,0.2558528522041623
pono,uis,0.3982132056738173,0.2014468687118347
accipio,os,0.39817133050369324,0.15762158779044722
nomen,totus,0.39813041137388683,0.28183496282416165
romanus,solus,0.3981094474008548,0.09710651739865295
audio,uir,0.3979988423618256,0.1866722942303145
modus,terra,0.39796433096131023,0.16926286948293967
puto,uir,0.3979631974563697,0.21162336990950603
magnus,peto,0.39795874350397403,0.2518640740284468
homo,opus,0.3979136483531983,0.1991744964269131
annus,debeo,0.39790206348535284,0.13671268904430178
bellum,pater,0.3978734982944842,0.15763742021169236
arma,corpus,0.39787136590963573,0.1293664601750475
populus,primus,0.3978348252940346,0.22993509555691638
bonus,duo,0.3977884196676019,0.1471359527734588
annus,natura,0.3977600617337592,0.11311939390521975
iubeo,natura,0.3977600617337592,0.10224161734263948
genus,mens,0.39776006173375905,0.1570685360131696
annus,bonus,0.39771945177213003,0.18706301054783392
bellum,nomen,0.3977153079912199,0.16427471814608197
caelum,dies,0.39768296766610944,0.18888436506092443
dominus,duo,0.39767217889408235,0.11750836385860453
pono,terra,0.3976686916391276,0.21330134495805542
mors,totus,0.39759255627040535,0.19195923843296736
filius,populus,0.397582268151639,0.09316620369636475
animus,dies,0.3975251269270869,0.22724717358808988
annus,locus,0.39745232207907616,0.21282246098422597
iubeo,uis,0.3974332109382361,0.1849915360419132
mitto,uenio,0.3973731396937221,0.2175455292148607
liber,uenio,0.3973731396937221,0.2175455292148607
mens,modus,0.39731052250389165,0.1333598116937429
manus,sequor,0.39727423479070567,0.22851664104499037
credo,uis,0.39724497564356254,0.19786480823212216
tempus,uirtus,0.3971772868764876,0.1847644366757102
dies,uita,0.39713670198532264,0.24823299638385166
mater,modus,0.39710495152978903,0.11179570362543156
gens,opus,0.3970526926392333,0.11688837547018505
annus,solus,0.3970469362330727,0.19747975833055875
uerbum,uir,0.39698498624253625,0.23367574377937306
os,scio,0.39696202258748925,0.13061437709703672
ago,pars,0.3969075986729417,0.27270262022587666
annus,arma,0.39689344429109835,0.11892767627495893
annus,mors,0.3968515410456858,0.16222329320961482
locus,totus,0.39682065349182344,0.24730762026452346
hostis,totus,0.39682065349182344,0.14585086323028573
os,uerbum,0.3968091466078296,0.16356307000481074
manus,terra,0.3967303722657432,0.2470446665555306
accipio,homo,0.3967210039260469,0.1806728384139058
os,uita,0.3967139583730238,0.19519391116033624
peto,uolo,0.396701300385517,0.24578810381471783
manus,modus,0.39669950378092017,0.17456052850730508
opus,tempus,0.3966578400756381,0.22137436516588416
genus,mater,0.39661655103168036,0.1314421161660837
medius,nomen,0.3966072746368581,0.17750268551462067
uis,urbs,0.39659350982247665,0.1700836004830668
nomen,uerbum,0.3965392774927119,0.21741557454015137
iubeo,locus,0.39647718792087006,0.19311442602166196
inuenio,unus,0.3964368726554893,0.2405818087986651
homo,populus,0.39640648906262693,0.20879082158644913
liber,uolo,0.39634061507953283,0.24261453248176235
mater,uita,0.3961943428767911,0.1557923388521507
annus,quaero,0.3961587803667853,0.1708715855891203
accipio,nascor,0.3961490851229255,0.16123123583905308
homo,lex,0.39610165747971476,0.1924094766722586
locus,pars,0.3960168887182664,0.24296363557328604
bonus,terra,0.3960049460460449,0.20620776443787836
tempus,urbs,0.39587640688747966,0.19746167798634584
pars,teneo,0.3957958698202511,0.22115707451736277
bonus,primus,0.3957560625637098,0.21922897746008907
duo,iubeo,0.39552292433540265,0.13654340718464475
caelum,solus,0.3955147772549963,0.15759879843263125
dominus,natura,0.3955103419997437,0.08497963374720907
opus,populus,0.39550110194781435,0.18014689283007534
mens,romanus,0.39540434804130004,0.08172962809625517
dominus,relinquo,0.39536733163124815,0.1301537283789571
animus,bonus,0.39534726762707406,0.1798892484540202
mater,sequor,0.39532428292162647,0.14728778316766178
nomen,peto,0.39530084890011286,0.21097837346712733
summus,uis,0.39527598657523605,0.1908746025836594
corpus,domus,0.39525445920857016,0.17671636127793544
ago,populus,0.39521304202936003,0.23479279704461575
domus,uir,0.3950273800137255,0.22093481476952004
corpus,gens,0.39501856378777916,0.132660949893892
manus,scribo,0.39496914398307703,0.1317008235663808
populus,teneo,0.39487590655389593,0.1901381863378937
peto,uerbum,0.39483604248361376,0.15058517915385128
