time,step,detail
2026-03-29 01:58:58,lgb_inner_fold,outer 3 candidate 7 of 8 fold 2 of 5
2026-03-29 01:58:58,lgb_inner_fold,outer 3 candidate 7 of 8 fold 3 of 5
2026-03-29 01:58:59,lgb_inner_fold,outer 3 candidate 7 of 8 fold 4 of 5
2026-03-29 01:58:59,lgb_inner_fold,outer 3 candidate 7 of 8 fold 5 of 5
2026-03-29 01:59:00,lgb_inner_fold,outer 3 candidate 8 of 8 fold 1 of 5
2026-03-29 01:59:00,lgb_inner_fold,outer 3 candidate 8 of 8 fold 2 of 5
2026-03-29 01:59:01,lgb_inner_fold,outer 3 candidate 8 of 8 fold 3 of 5
2026-03-29 01:59:01,lgb_inner_fold,outer 3 candidate 8 of 8 fold 4 of 5
2026-03-29 01:59:01,lgb_inner_fold,outer 3 candidate 8 of 8 fold 5 of 5
2026-03-29 01:59:02,outer_fold_done,fold 3 of 5
2026-03-29 01:59:02,outer_fold_start,fold 4 of 5
2026-03-29 01:59:13,fit_nb,outer fold 4
2026-03-29 01:59:13,fit_ridge,outer fold 4
2026-03-29 01:59:17,tune_svm,outer fold 4
2026-03-29 01:59:17,svm_inner_fold,outer 4 cost 0.25 fold 1 of 5
2026-03-29 01:59:17,svm_inner_fold,outer 4 cost 0.25 fold 2 of 5
2026-03-29 01:59:17,svm_inner_fold,outer 4 cost 0.25 fold 3 of 5
2026-03-29 01:59:18,svm_inner_fold,outer 4 cost 0.25 fold 4 of 5
2026-03-29 01:59:18,svm_inner_fold,outer 4 cost 0.25 fold 5 of 5
2026-03-29 01:59:18,svm_inner_fold,outer 4 cost 1 fold 1 of 5
2026-03-29 01:59:18,svm_inner_fold,outer 4 cost 1 fold 2 of 5
2026-03-29 01:59:18,svm_inner_fold,outer 4 cost 1 fold 3 of 5
2026-03-29 01:59:18,svm_inner_fold,outer 4 cost 1 fold 4 of 5
2026-03-29 01:59:18,svm_inner_fold,outer 4 cost 1 fold 5 of 5
2026-03-29 01:59:18,svm_inner_fold,outer 4 cost 4 fold 1 of 5
2026-03-29 01:59:18,svm_inner_fold,outer 4 cost 4 fold 2 of 5
2026-03-29 01:59:19,svm_inner_fold,outer 4 cost 4 fold 3 of 5
2026-03-29 01:59:19,svm_inner_fold,outer 4 cost 4 fold 4 of 5
2026-03-29 01:59:19,svm_inner_fold,outer 4 cost 4 fold 5 of 5
2026-03-29 01:59:19,svm_inner_fold,outer 4 cost 16 fold 1 of 5
2026-03-29 01:59:19,svm_inner_fold,outer 4 cost 16 fold 2 of 5
2026-03-29 01:59:19,svm_inner_fold,outer 4 cost 16 fold 3 of 5
2026-03-29 01:59:19,svm_inner_fold,outer 4 cost 16 fold 4 of 5
2026-03-29 01:59:19,svm_inner_fold,outer 4 cost 16 fold 5 of 5
2026-03-29 01:59:19,tune_xgb,outer fold 4
2026-03-29 01:59:19,xgb_inner_fold,outer 4 candidate 1 of 8 fold 1 of 5
2026-03-29 01:59:22,xgb_inner_fold,outer 4 candidate 1 of 8 fold 2 of 5
2026-03-29 01:59:25,xgb_inner_fold,outer 4 candidate 1 of 8 fold 3 of 5
2026-03-29 01:59:28,xgb_inner_fold,outer 4 candidate 1 of 8 fold 4 of 5
2026-03-29 01:59:33,xgb_inner_fold,outer 4 candidate 1 of 8 fold 5 of 5
2026-03-29 01:59:35,xgb_inner_fold,outer 4 candidate 2 of 8 fold 1 of 5
2026-03-29 01:59:40,xgb_inner_fold,outer 4 candidate 2 of 8 fold 2 of 5
2026-03-29 01:59:45,xgb_inner_fold,outer 4 candidate 2 of 8 fold 3 of 5
2026-03-29 01:59:47,xgb_inner_fold,outer 4 candidate 2 of 8 fold 4 of 5
2026-03-29 01:59:53,xgb_inner_fold,outer 4 candidate 2 of 8 fold 5 of 5
2026-03-29 01:59:55,xgb_inner_fold,outer 4 candidate 3 of 8 fold 1 of 5
2026-03-29 01:59:58,xgb_inner_fold,outer 4 candidate 3 of 8 fold 2 of 5
2026-03-29 02:00:04,xgb_inner_fold,outer 4 candidate 3 of 8 fold 3 of 5
2026-03-29 02:00:08,xgb_inner_fold,outer 4 candidate 3 of 8 fold 4 of 5
2026-03-29 02:00:15,xgb_inner_fold,outer 4 candidate 3 of 8 fold 5 of 5
2026-03-29 02:00:19,xgb_inner_fold,outer 4 candidate 4 of 8 fold 1 of 5
2026-03-29 02:00:22,xgb_inner_fold,outer 4 candidate 4 of 8 fold 2 of 5
2026-03-29 02:00:27,xgb_inner_fold,outer 4 candidate 4 of 8 fold 3 of 5
2026-03-29 02:00:30,xgb_inner_fold,outer 4 candidate 4 of 8 fold 4 of 5
2026-03-29 02:00:34,xgb_inner_fold,outer 4 candidate 4 of 8 fold 5 of 5
2026-03-29 02:00:38,xgb_inner_fold,outer 4 candidate 5 of 8 fold 1 of 5
2026-03-29 02:00:40,xgb_inner_fold,outer 4 candidate 5 of 8 fold 2 of 5
2026-03-29 02:00:42,xgb_inner_fold,outer 4 candidate 5 of 8 fold 3 of 5
2026-03-29 02:00:45,xgb_inner_fold,outer 4 candidate 5 of 8 fold 4 of 5
2026-03-29 02:00:49,xgb_inner_fold,outer 4 candidate 5 of 8 fold 5 of 5
2026-03-29 02:00:51,xgb_inner_fold,outer 4 candidate 6 of 8 fold 1 of 5
2026-03-29 02:00:53,xgb_inner_fold,outer 4 candidate 6 of 8 fold 2 of 5
2026-03-29 02:00:56,xgb_inner_fold,outer 4 candidate 6 of 8 fold 3 of 5
2026-03-29 02:00:58,xgb_inner_fold,outer 4 candidate 6 of 8 fold 4 of 5
2026-03-29 02:01:01,xgb_inner_fold,outer 4 candidate 6 of 8 fold 5 of 5
2026-03-29 02:01:04,xgb_inner_fold,outer 4 candidate 7 of 8 fold 1 of 5
2026-03-29 02:01:07,xgb_inner_fold,outer 4 candidate 7 of 8 fold 2 of 5
2026-03-29 02:01:11,xgb_inner_fold,outer 4 candidate 7 of 8 fold 3 of 5
2026-03-29 02:01:14,xgb_inner_fold,outer 4 candidate 7 of 8 fold 4 of 5
2026-03-29 02:01:18,xgb_inner_fold,outer 4 candidate 7 of 8 fold 5 of 5
2026-03-29 02:01:22,xgb_inner_fold,outer 4 candidate 8 of 8 fold 1 of 5
2026-03-29 02:01:26,xgb_inner_fold,outer 4 candidate 8 of 8 fold 2 of 5
2026-03-29 02:01:29,xgb_inner_fold,outer 4 candidate 8 of 8 fold 3 of 5
2026-03-29 02:01:31,xgb_inner_fold,outer 4 candidate 8 of 8 fold 4 of 5
2026-03-29 02:01:35,xgb_inner_fold,outer 4 candidate 8 of 8 fold 5 of 5
2026-03-29 02:01:40,tune_lgb,outer fold 4
2026-03-29 02:01:40,lgb_inner_fold,outer 4 candidate 1 of 8 fold 1 of 5
2026-03-29 02:01:41,lgb_inner_fold,outer 4 candidate 1 of 8 fold 2 of 5
2026-03-29 02:01:42,lgb_inner_fold,outer 4 candidate 1 of 8 fold 3 of 5
2026-03-29 02:01:43,lgb_inner_fold,outer 4 candidate 1 of 8 fold 4 of 5
2026-03-29 02:01:43,lgb_inner_fold,outer 4 candidate 1 of 8 fold 5 of 5
2026-03-29 02:01:44,lgb_inner_fold,outer 4 candidate 2 of 8 fold 1 of 5
2026-03-29 02:01:44,lgb_inner_fold,outer 4 candidate 2 of 8 fold 2 of 5
2026-03-29 02:01:45,lgb_inner_fold,outer 4 candidate 2 of 8 fold 3 of 5
2026-03-29 02:01:45,lgb_inner_fold,outer 4 candidate 2 of 8 fold 4 of 5
2026-03-29 02:01:46,lgb_inner_fold,outer 4 candidate 2 of 8 fold 5 of 5
2026-03-29 02:01:46,lgb_inner_fold,outer 4 candidate 3 of 8 fold 1 of 5
2026-03-29 02:01:47,lgb_inner_fold,outer 4 candidate 3 of 8 fold 2 of 5
2026-03-29 02:01:47,lgb_inner_fold,outer 4 candidate 3 of 8 fold 3 of 5
2026-03-29 02:01:48,lgb_inner_fold,outer 4 candidate 3 of 8 fold 4 of 5
2026-03-29 02:01:49,lgb_inner_fold,outer 4 candidate 3 of 8 fold 5 of 5
2026-03-29 02:01:50,lgb_inner_fold,outer 4 candidate 4 of 8 fold 1 of 5
2026-03-29 02:01:50,lgb_inner_fold,outer 4 candidate 4 of 8 fold 2 of 5
2026-03-29 02:01:50,lgb_inner_fold,outer 4 candidate 4 of 8 fold 3 of 5
2026-03-29 02:01:51,lgb_inner_fold,outer 4 candidate 4 of 8 fold 4 of 5
2026-03-29 02:01:51,lgb_inner_fold,outer 4 candidate 4 of 8 fold 5 of 5
2026-03-29 02:01:52,lgb_inner_fold,outer 4 candidate 5 of 8 fold 1 of 5
2026-03-29 02:01:52,lgb_inner_fold,outer 4 candidate 5 of 8 fold 2 of 5
2026-03-29 02:01:53,lgb_inner_fold,outer 4 candidate 5 of 8 fold 3 of 5
2026-03-29 02:01:53,lgb_inner_fold,outer 4 candidate 5 of 8 fold 4 of 5
2026-03-29 02:01:54,lgb_inner_fold,outer 4 candidate 5 of 8 fold 5 of 5
2026-03-29 02:01:55,lgb_inner_fold,outer 4 candidate 6 of 8 fold 1 of 5
2026-03-29 02:01:55,lgb_inner_fold,outer 4 candidate 6 of 8 fold 2 of 5
2026-03-29 02:01:55,lgb_inner_fold,outer 4 candidate 6 of 8 fold 3 of 5
2026-03-29 02:01:56,lgb_inner_fold,outer 4 candidate 6 of 8 fold 4 of 5
2026-03-29 02:01:56,lgb_inner_fold,outer 4 candidate 6 of 8 fold 5 of 5
2026-03-29 02:01:56,lgb_inner_fold,outer 4 candidate 7 of 8 fold 1 of 5
2026-03-29 02:01:57,lgb_inner_fold,outer 4 candidate 7 of 8 fold 2 of 5
2026-03-29 02:01:58,lgb_inner_fold,outer 4 candidate 7 of 8 fold 3 of 5
2026-03-29 02:01:58,lgb_inner_fold,outer 4 candidate 7 of 8 fold 4 of 5
2026-03-29 02:01:59,lgb_inner_fold,outer 4 candidate 7 of 8 fold 5 of 5
2026-03-29 02:02:00,lgb_inner_fold,outer 4 candidate 8 of 8 fold 1 of 5
2026-03-29 02:02:00,lgb_inner_fold,outer 4 candidate 8 of 8 fold 2 of 5
2026-03-29 02:02:00,lgb_inner_fold,outer 4 candidate 8 of 8 fold 3 of 5
2026-03-29 02:02:01,lgb_inner_fold,outer 4 candidate 8 of 8 fold 4 of 5
2026-03-29 02:02:01,lgb_inner_fold,outer 4 candidate 8 of 8 fold 5 of 5
2026-03-29 02:02:02,outer_fold_done,fold 4 of 5
2026-03-29 02:02:02,outer_fold_start,fold 5 of 5
2026-03-29 02:02:13,fit_nb,outer fold 5
2026-03-29 02:02:13,fit_ridge,outer fold 5
2026-03-29 02:02:16,tune_svm,outer fold 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 0.25 fold 1 of 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 0.25 fold 2 of 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 0.25 fold 3 of 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 0.25 fold 4 of 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 0.25 fold 5 of 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 1 fold 1 of 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 1 fold 2 of 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 1 fold 3 of 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 1 fold 4 of 5
2026-03-29 02:02:17,svm_inner_fold,outer 5 cost 1 fold 5 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 4 fold 1 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 4 fold 2 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 4 fold 3 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 4 fold 4 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 4 fold 5 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 16 fold 1 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 16 fold 2 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 16 fold 3 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 16 fold 4 of 5
2026-03-29 02:02:18,svm_inner_fold,outer 5 cost 16 fold 5 of 5
2026-03-29 02:02:18,tune_xgb,outer fold 5
2026-03-29 02:02:18,xgb_inner_fold,outer 5 candidate 1 of 8 fold 1 of 5
2026-03-29 02:02:23,xgb_inner_fold,outer 5 candidate 1 of 8 fold 2 of 5
2026-03-29 02:02:25,xgb_inner_fold,outer 5 candidate 1 of 8 fold 3 of 5
2026-03-29 02:02:28,xgb_inner_fold,outer 5 candidate 1 of 8 fold 4 of 5
2026-03-29 02:02:32,xgb_inner_fold,outer 5 candidate 1 of 8 fold 5 of 5
2026-03-29 02:02:38,xgb_inner_fold,outer 5 candidate 2 of 8 fold 1 of 5
2026-03-29 02:02:40,xgb_inner_fold,outer 5 candidate 2 of 8 fold 2 of 5
2026-03-29 02:02:41,xgb_inner_fold,outer 5 candidate 2 of 8 fold 3 of 5
2026-03-29 02:02:44,xgb_inner_fold,outer 5 candidate 2 of 8 fold 4 of 5
2026-03-29 02:02:46,xgb_inner_fold,outer 5 candidate 2 of 8 fold 5 of 5
2026-03-29 02:02:50,xgb_inner_fold,outer 5 candidate 3 of 8 fold 1 of 5
2026-03-29 02:02:54,xgb_inner_fold,outer 5 candidate 3 of 8 fold 2 of 5
2026-03-29 02:02:59,xgb_inner_fold,outer 5 candidate 3 of 8 fold 3 of 5
2026-03-29 02:03:04,xgb_inner_fold,outer 5 candidate 3 of 8 fold 4 of 5
2026-03-29 02:03:08,xgb_inner_fold,outer 5 candidate 3 of 8 fold 5 of 5
2026-03-29 02:03:16,xgb_inner_fold,outer 5 candidate 4 of 8 fold 1 of 5
2026-03-29 02:03:20,xgb_inner_fold,outer 5 candidate 4 of 8 fold 2 of 5
2026-03-29 02:03:22,xgb_inner_fold,outer 5 candidate 4 of 8 fold 3 of 5
2026-03-29 02:03:26,xgb_inner_fold,outer 5 candidate 4 of 8 fold 4 of 5
2026-03-29 02:03:29,xgb_inner_fold,outer 5 candidate 4 of 8 fold 5 of 5
2026-03-29 02:03:36,xgb_inner_fold,outer 5 candidate 5 of 8 fold 1 of 5
2026-03-29 02:03:39,xgb_inner_fold,outer 5 candidate 5 of 8 fold 2 of 5
2026-03-29 02:03:41,xgb_inner_fold,outer 5 candidate 5 of 8 fold 3 of 5
2026-03-29 02:03:43,xgb_inner_fold,outer 5 candidate 5 of 8 fold 4 of 5
2026-03-29 02:03:45,xgb_inner_fold,outer 5 candidate 5 of 8 fold 5 of 5
2026-03-29 02:03:49,xgb_inner_fold,outer 5 candidate 6 of 8 fold 1 of 5
2026-03-29 02:03:52,xgb_inner_fold,outer 5 candidate 6 of 8 fold 2 of 5
2026-03-29 02:03:54,xgb_inner_fold,outer 5 candidate 6 of 8 fold 3 of 5
2026-03-29 02:03:56,xgb_inner_fold,outer 5 candidate 6 of 8 fold 4 of 5
2026-03-29 02:03:58,xgb_inner_fold,outer 5 candidate 6 of 8 fold 5 of 5
2026-03-29 02:04:02,xgb_inner_fold,outer 5 candidate 7 of 8 fold 1 of 5
2026-03-29 02:04:05,xgb_inner_fold,outer 5 candidate 7 of 8 fold 2 of 5
2026-03-29 02:04:08,xgb_inner_fold,outer 5 candidate 7 of 8 fold 3 of 5
2026-03-29 02:04:12,xgb_inner_fold,outer 5 candidate 7 of 8 fold 4 of 5
2026-03-29 02:04:15,xgb_inner_fold,outer 5 candidate 7 of 8 fold 5 of 5
2026-03-29 02:04:20,xgb_inner_fold,outer 5 candidate 8 of 8 fold 1 of 5
2026-03-29 02:04:24,xgb_inner_fold,outer 5 candidate 8 of 8 fold 2 of 5
2026-03-29 02:04:26,xgb_inner_fold,outer 5 candidate 8 of 8 fold 3 of 5
2026-03-29 02:04:30,xgb_inner_fold,outer 5 candidate 8 of 8 fold 4 of 5
2026-03-29 02:04:32,xgb_inner_fold,outer 5 candidate 8 of 8 fold 5 of 5
2026-03-29 02:04:38,tune_lgb,outer fold 5
2026-03-29 02:04:38,lgb_inner_fold,outer 5 candidate 1 of 8 fold 1 of 5
2026-03-29 02:04:39,lgb_inner_fold,outer 5 candidate 1 of 8 fold 2 of 5
2026-03-29 02:04:40,lgb_inner_fold,outer 5 candidate 1 of 8 fold 3 of 5
2026-03-29 02:04:40,lgb_inner_fold,outer 5 candidate 1 of 8 fold 4 of 5
2026-03-29 02:04:41,lgb_inner_fold,outer 5 candidate 1 of 8 fold 5 of 5
2026-03-29 02:04:42,lgb_inner_fold,outer 5 candidate 2 of 8 fold 1 of 5
2026-03-29 02:04:42,lgb_inner_fold,outer 5 candidate 2 of 8 fold 2 of 5
2026-03-29 02:04:43,lgb_inner_fold,outer 5 candidate 2 of 8 fold 3 of 5
2026-03-29 02:04:44,lgb_inner_fold,outer 5 candidate 2 of 8 fold 4 of 5
2026-03-29 02:04:44,lgb_inner_fold,outer 5 candidate 2 of 8 fold 5 of 5
2026-03-29 02:04:45,lgb_inner_fold,outer 5 candidate 3 of 8 fold 1 of 5
2026-03-29 02:04:46,lgb_inner_fold,outer 5 candidate 3 of 8 fold 2 of 5
2026-03-29 02:04:47,lgb_inner_fold,outer 5 candidate 3 of 8 fold 3 of 5
2026-03-29 02:04:47,lgb_inner_fold,outer 5 candidate 3 of 8 fold 4 of 5
2026-03-29 02:04:48,lgb_inner_fold,outer 5 candidate 3 of 8 fold 5 of 5
2026-03-29 02:04:49,lgb_inner_fold,outer 5 candidate 4 of 8 fold 1 of 5
2026-03-29 02:04:49,lgb_inner_fold,outer 5 candidate 4 of 8 fold 2 of 5
2026-03-29 02:04:50,lgb_inner_fold,outer 5 candidate 4 of 8 fold 3 of 5
2026-03-29 02:04:50,lgb_inner_fold,outer 5 candidate 4 of 8 fold 4 of 5
2026-03-29 02:04:51,lgb_inner_fold,outer 5 candidate 4 of 8 fold 5 of 5
2026-03-29 02:04:51,lgb_inner_fold,outer 5 candidate 5 of 8 fold 1 of 5
2026-03-29 02:04:52,lgb_inner_fold,outer 5 candidate 5 of 8 fold 2 of 5
2026-03-29 02:04:52,lgb_inner_fold,outer 5 candidate 5 of 8 fold 3 of 5
2026-03-29 02:04:53,lgb_inner_fold,outer 5 candidate 5 of 8 fold 4 of 5
2026-03-29 02:04:54,lgb_inner_fold,outer 5 candidate 5 of 8 fold 5 of 5
2026-03-29 02:04:54,lgb_inner_fold,outer 5 candidate 6 of 8 fold 1 of 5
2026-03-29 02:04:55,lgb_inner_fold,outer 5 candidate 6 of 8 fold 2 of 5
2026-03-29 02:04:55,lgb_inner_fold,outer 5 candidate 6 of 8 fold 3 of 5
2026-03-29 02:04:55,lgb_inner_fold,outer 5 candidate 6 of 8 fold 4 of 5
2026-03-29 02:04:56,lgb_inner_fold,outer 5 candidate 6 of 8 fold 5 of 5
2026-03-29 02:04:56,lgb_inner_fold,outer 5 candidate 7 of 8 fold 1 of 5
2026-03-29 02:04:57,lgb_inner_fold,outer 5 candidate 7 of 8 fold 2 of 5
2026-03-29 02:04:58,lgb_inner_fold,outer 5 candidate 7 of 8 fold 3 of 5
2026-03-29 02:04:59,lgb_inner_fold,outer 5 candidate 7 of 8 fold 4 of 5
2026-03-29 02:04:59,lgb_inner_fold,outer 5 candidate 7 of 8 fold 5 of 5
2026-03-29 02:05:00,lgb_inner_fold,outer 5 candidate 8 of 8 fold 1 of 5
2026-03-29 02:05:00,lgb_inner_fold,outer 5 candidate 8 of 8 fold 2 of 5
2026-03-29 02:05:01,lgb_inner_fold,outer 5 candidate 8 of 8 fold 3 of 5
2026-03-29 02:05:01,lgb_inner_fold,outer 5 candidate 8 of 8 fold 4 of 5
2026-03-29 02:05:01,lgb_inner_fold,outer 5 candidate 8 of 8 fold 5 of 5
2026-03-29 02:05:02,outer_fold_done,fold 5 of 5
2026-03-29 02:05:02,fit_full_models,training on all labeled data
2026-03-29 02:05:47,svm_inner_fold,full cost 0.25 fold 1 of 5
2026-03-29 02:05:47,svm_inner_fold,full cost 0.25 fold 2 of 5
2026-03-29 02:05:47,svm_inner_fold,full cost 0.25 fold 3 of 5
2026-03-29 02:05:48,svm_inner_fold,full cost 0.25 fold 4 of 5
2026-03-29 02:05:48,svm_inner_fold,full cost 0.25 fold 5 of 5
2026-03-29 02:05:48,svm_inner_fold,full cost 1 fold 1 of 5
2026-03-29 02:05:48,svm_inner_fold,full cost 1 fold 2 of 5
2026-03-29 02:05:49,svm_inner_fold,full cost 1 fold 3 of 5
2026-03-29 02:05:49,svm_inner_fold,full cost 1 fold 4 of 5
2026-03-29 02:05:49,svm_inner_fold,full cost 1 fold 5 of 5
2026-03-29 02:05:49,svm_inner_fold,full cost 4 fold 1 of 5
2026-03-29 02:05:49,svm_inner_fold,full cost 4 fold 2 of 5
2026-03-29 02:05:49,svm_inner_fold,full cost 4 fold 3 of 5
2026-03-29 02:05:49,svm_inner_fold,full cost 4 fold 4 of 5
2026-03-29 02:05:50,svm_inner_fold,full cost 4 fold 5 of 5
2026-03-29 02:05:50,svm_inner_fold,full cost 16 fold 1 of 5
2026-03-29 02:05:50,svm_inner_fold,full cost 16 fold 2 of 5
2026-03-29 02:05:50,svm_inner_fold,full cost 16 fold 3 of 5
2026-03-29 02:05:50,svm_inner_fold,full cost 16 fold 4 of 5
2026-03-29 02:05:50,svm_inner_fold,full cost 16 fold 5 of 5
2026-03-29 02:05:51,xgb_inner_fold,full candidate 1 of 8 fold 1 of 5
2026-03-29 02:05:56,xgb_inner_fold,full candidate 1 of 8 fold 2 of 5
2026-03-29 02:06:00,xgb_inner_fold,full candidate 1 of 8 fold 3 of 5
2026-03-29 02:06:06,xgb_inner_fold,full candidate 1 of 8 fold 4 of 5
2026-03-29 02:06:11,xgb_inner_fold,full candidate 1 of 8 fold 5 of 5
2026-03-29 02:06:18,xgb_inner_fold,full candidate 2 of 8 fold 1 of 5
2026-03-29 02:06:21,xgb_inner_fold,full candidate 2 of 8 fold 2 of 5
2026-03-29 02:06:27,xgb_inner_fold,full candidate 2 of 8 fold 3 of 5
2026-03-29 02:06:32,xgb_inner_fold,full candidate 2 of 8 fold 4 of 5
2026-03-29 02:06:37,xgb_inner_fold,full candidate 2 of 8 fold 5 of 5
2026-03-29 02:06:40,xgb_inner_fold,full candidate 3 of 8 fold 1 of 5
2026-03-29 02:06:45,xgb_inner_fold,full candidate 3 of 8 fold 2 of 5
2026-03-29 02:06:52,xgb_inner_fold,full candidate 3 of 8 fold 3 of 5
2026-03-29 02:07:01,xgb_inner_fold,full candidate 3 of 8 fold 4 of 5
2026-03-29 02:07:06,xgb_inner_fold,full candidate 3 of 8 fold 5 of 5
2026-03-29 02:07:12,xgb_inner_fold,full candidate 4 of 8 fold 1 of 5
2026-03-29 02:07:16,xgb_inner_fold,full candidate 4 of 8 fold 2 of 5
2026-03-29 02:07:22,xgb_inner_fold,full candidate 4 of 8 fold 3 of 5
2026-03-29 02:07:28,xgb_inner_fold,full candidate 4 of 8 fold 4 of 5
2026-03-29 02:07:33,xgb_inner_fold,full candidate 4 of 8 fold 5 of 5
2026-03-29 02:07:38,xgb_inner_fold,full candidate 5 of 8 fold 1 of 5
2026-03-29 02:07:41,xgb_inner_fold,full candidate 5 of 8 fold 2 of 5
2026-03-29 02:07:45,xgb_inner_fold,full candidate 5 of 8 fold 3 of 5
2026-03-29 02:07:48,xgb_inner_fold,full candidate 5 of 8 fold 4 of 5
2026-03-29 02:07:53,xgb_inner_fold,full candidate 5 of 8 fold 5 of 5
2026-03-29 02:07:55,xgb_inner_fold,full candidate 6 of 8 fold 1 of 5
2026-03-29 02:07:58,xgb_inner_fold,full candidate 6 of 8 fold 2 of 5
2026-03-29 02:08:01,xgb_inner_fold,full candidate 6 of 8 fold 3 of 5
2026-03-29 02:08:04,xgb_inner_fold,full candidate 6 of 8 fold 4 of 5
2026-03-29 02:08:06,xgb_inner_fold,full candidate 6 of 8 fold 5 of 5
2026-03-29 02:08:10,xgb_inner_fold,full candidate 7 of 8 fold 1 of 5
2026-03-29 02:08:13,xgb_inner_fold,full candidate 7 of 8 fold 2 of 5
2026-03-29 02:08:19,xgb_inner_fold,full candidate 7 of 8 fold 3 of 5
2026-03-29 02:08:25,xgb_inner_fold,full candidate 7 of 8 fold 4 of 5
2026-03-29 02:08:31,xgb_inner_fold,full candidate 7 of 8 fold 5 of 5
2026-03-29 02:08:35,xgb_inner_fold,full candidate 8 of 8 fold 1 of 5
2026-03-29 02:08:38,xgb_inner_fold,full candidate 8 of 8 fold 2 of 5
2026-03-29 02:08:41,xgb_inner_fold,full candidate 8 of 8 fold 3 of 5
2026-03-29 02:08:46,xgb_inner_fold,full candidate 8 of 8 fold 4 of 5
2026-03-29 02:08:49,xgb_inner_fold,full candidate 8 of 8 fold 5 of 5
2026-03-29 02:08:58,lgb_inner_fold,full candidate 1 of 8 fold 1 of 5
2026-03-29 02:08:59,lgb_inner_fold,full candidate 1 of 8 fold 2 of 5
2026-03-29 02:09:00,lgb_inner_fold,full candidate 1 of 8 fold 3 of 5
2026-03-29 02:09:01,lgb_inner_fold,full candidate 1 of 8 fold 4 of 5
2026-03-29 02:09:02,lgb_inner_fold,full candidate 1 of 8 fold 5 of 5
2026-03-29 02:09:03,lgb_inner_fold,full candidate 2 of 8 fold 1 of 5
2026-03-29 02:09:03,lgb_inner_fold,full candidate 2 of 8 fold 2 of 5
2026-03-29 02:09:04,lgb_inner_fold,full candidate 2 of 8 fold 3 of 5
2026-03-29 02:09:04,lgb_inner_fold,full candidate 2 of 8 fold 4 of 5
2026-03-29 02:09:05,lgb_inner_fold,full candidate 2 of 8 fold 5 of 5
2026-03-29 02:09:05,lgb_inner_fold,full candidate 3 of 8 fold 1 of 5
2026-03-29 02:09:06,lgb_inner_fold,full candidate 3 of 8 fold 2 of 5
2026-03-29 02:09:07,lgb_inner_fold,full candidate 3 of 8 fold 3 of 5
2026-03-29 02:09:08,lgb_inner_fold,full candidate 3 of 8 fold 4 of 5
2026-03-29 02:09:09,lgb_inner_fold,full candidate 3 of 8 fold 5 of 5
2026-03-29 02:09:10,lgb_inner_fold,full candidate 4 of 8 fold 1 of 5
2026-03-29 02:09:11,lgb_inner_fold,full candidate 4 of 8 fold 2 of 5
2026-03-29 02:09:11,lgb_inner_fold,full candidate 4 of 8 fold 3 of 5
2026-03-29 02:09:12,lgb_inner_fold,full candidate 4 of 8 fold 4 of 5
2026-03-29 02:09:12,lgb_inner_fold,full candidate 4 of 8 fold 5 of 5
2026-03-29 02:09:13,lgb_inner_fold,full candidate 5 of 8 fold 1 of 5
2026-03-29 02:09:13,lgb_inner_fold,full candidate 5 of 8 fold 2 of 5
2026-03-29 02:09:14,lgb_inner_fold,full candidate 5 of 8 fold 3 of 5
2026-03-29 02:09:15,lgb_inner_fold,full candidate 5 of 8 fold 4 of 5
2026-03-29 02:09:16,lgb_inner_fold,full candidate 5 of 8 fold 5 of 5
2026-03-29 02:09:17,lgb_inner_fold,full candidate 6 of 8 fold 1 of 5
2026-03-29 02:09:17,lgb_inner_fold,full candidate 6 of 8 fold 2 of 5
2026-03-29 02:09:18,lgb_inner_fold,full candidate 6 of 8 fold 3 of 5
2026-03-29 02:09:18,lgb_inner_fold,full candidate 6 of 8 fold 4 of 5
2026-03-29 02:09:18,lgb_inner_fold,full candidate 6 of 8 fold 5 of 5
2026-03-29 02:09:19,lgb_inner_fold,full candidate 7 of 8 fold 1 of 5
2026-03-29 02:09:20,lgb_inner_fold,full candidate 7 of 8 fold 2 of 5
2026-03-29 02:09:21,lgb_inner_fold,full candidate 7 of 8 fold 3 of 5
2026-03-29 02:09:22,lgb_inner_fold,full candidate 7 of 8 fold 4 of 5
