score,model,date_function.x,date_mid,mean,lower,upper,y_sd,mean_std,lower_std,upper_std,model_pretty,date_function.y,has_label,has_creator,waic,score_label
score_ridge_logit,label_date_rw2_creator,rw2,-194.5,-0.4159469139404698,-0.7539471501441017,-0.0854033606005225,1.9064501759527706,-0.21817874874836185,-0.39547173047274,-0.044797058783789714,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-186.5,-0.41190868994861424,-0.7413432047926392,-0.09017777168157864,1.9064501759527706,-0.21606055859432996,-0.3888605189601372,-0.04730140489326518,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-176.5,-0.4078723771192225,-0.729068146546657,-0.09454676191241732,1.9064501759527706,-0.21394337091205834,-0.38242182027248456,-0.04959309354369383,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-175,-0.4038356728038388,-0.7171209011824574,-0.09851100021395266,1.9064501759527706,-0.21182597788164972,-0.37615507094176637,-0.05167247560756244,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-165,-0.399796957001121,-0.705501278364627,-0.10207356549272048,1.9064501759527706,-0.2097075297555667,-0.37006017113038087,-0.053541166079364245,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-163,-0.3957555719727588,-0.6942078567009341,-0.1052425432147952,1.9064501759527706,-0.20758768152699053,-0.3641363752682368,-0.055203406069712274,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-161,-0.3917108218611367,-0.6832391469342195,-0.10802712105222251,1.9064501759527706,-0.20546606819418958,-0.35838290218770746,-0.05666401483491941,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-160,-0.38766183848110825,-0.6725934896991652,-0.11043735436606951,1.9064501759527706,-0.2033422343635966,-0.35279888149346933,-0.05792826676463085,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-150,-0.38360756942779933,-0.6622690804745233,-0.11248407330489936,1.9064501759527706,-0.20121562801193427,-0.34738336665082087,-0.0590018426517148,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-124,-0.37954532963091364,-0.6522619473382871,-0.11417738013608186,1.9064501759527706,-0.19908484072563368,-0.3421342742473255,-0.059890041489817795,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-113,-0.37547286452659634,-0.6425685404491944,-0.11552881159699066,1.9064501759527706,-0.1969486899068576,-0.3370497422667043,-0.06059891470242793,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-112.5,-0.37138841233958925,-0.6331856606867767,-0.11655114655103517,1.9064501759527706,-0.19480625144267597,-0.3321280926580391,-0.06113516525171574,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-106,-0.3672876647570285,-0.6241061583526896,-0.11725530233704722,1.9064501759527706,-0.192655265471846,-0.32736557515372006,-0.06150451966490418,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-101,-0.36316660813164625,-0.6153225097656185,-0.11765292258810231,1.9064501759527706,-0.1904936266955676,-0.3227582433189496,-0.061713085436027146,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-100.5,-0.3590206475872707,-0.6068254088496521,-0.11775524289415351,1.9064501759527706,-0.18831892494008975,-0.31830121579043313,-0.061766756026185664,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-100,-0.3548457967843926,-0.5986048287542933,-0.11757417350858813,1.9064501759527706,-0.18612906923048975,-0.31398923313331994,-0.061671778781120824,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-87.5,-0.3506389279715127,-0.5906491297367822,-0.11712299873868663,1.9064501759527706,-0.18392241895137743,-0.309816189894183,-0.061435121786045654,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-81,-0.3463975659243906,-0.5829448466152803,-0.11641574744945667,1.9064501759527706,-0.1816976757608021,-0.30577502311275817,-0.06106414367282195,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-74.5,-0.34211954863900695,-0.5754769431915427,-0.11546617262051012,1.9064501759527706,-0.17945370561180743,-0.30185784577556113,-0.06056605836174269,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-74,-0.3378023955543685,-0.5682285951294587,-0.11428668695048355,1.9064501759527706,-0.1771892073631286,-0.29805583292806476,-0.05994737674870913,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-73,-0.3334437984624798,-0.5611816932006687,-0.1128889980266072,1.9064501759527706,-0.17490297027869475,-0.2943594856446808,-0.059214239873952974,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-69,-0.3290416250552869,-0.5543173456485834,-0.1112838985295236,1.9064501759527706,-0.1725938758881252,-0.2907588945363111,-0.05837230887710358,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-66,-0.3245941865980507,-0.5476165181641219,-0.10948153019780425,1.9064501759527706,-0.17026103839080453,-0.287244075440075,-0.05742690345583754,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-65,-0.32010069593398277,-0.5410612557725673,-0.10749171319732165,1.9064501759527706,-0.16790404489538194,-0.28380561034183105,-0.05638317463166926,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-64.5,-0.31556078963947154,-0.5346345109453808,-0.10532343325814017,1.9064501759527706,-0.1655227047734234,-0.28043455721479377,-0.05524583573525784,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-63,-0.31097444602651203,-0.5283197711634857,-0.10298513231995692,1.9064501759527706,-0.16311700664880946,-0.2771222546634096,-0.05401931486013732,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-60,-0.3063420048085073,-0.5221015738530099,-0.10048463952351704,1.9064501759527706,-0.16068712871313795,-0.2738605920252197,-0.05270771866529304,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-59,-0.3016641745853318,-0.5159657278712753,-0.09782924121176284,1.9064501759527706,-0.1582334426519023,-0.27064212554803085,-0.0513148690932201,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-58,-0.2969421454123665,-0.5098996845613393,-0.09502584549151581,1.9064501759527706,-0.15575657269089985,-0.2674602730210408,-0.04984438968829885,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-57.5,-0.29217670042180155,-0.503891434803039,-0.0920800791428316,1.9064501759527706,-0.15325692961043835,-0.26430873523941606,-0.048299231894069046,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-56,-0.28736981771995107,-0.49793166811689193,-0.08899818580563175,1.9064501759527706,-0.15073555099667615,-0.26118262853003477,-0.046682670718710954,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-55,-0.2825239775151887,-0.49201310546988136,-0.08578625568268149,1.9064501759527706,-0.14819373780591674,-0.25807813478471425,-0.04499790068723344,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-54,-0.27764151027959366,-0.4861295203273858,-0.08244961992242016,1.9064501759527706,-0.14563271245252402,-0.25499198796760425,-0.043247718174022044,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-53,-0.2727230679560944,-0.4802729206639742,-0.07899142716615395,1.9064501759527706,-0.1430528169034357,-0.25191999598098713,-0.04143377475190353,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-51.5,-0.2677701605655896,-0.4744379297774643,-0.07541510464764192,1.9064501759527706,-0.14045484321758808,-0.24885933855594125,-0.03955786812521987,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-50.5,-0.262783132524066,-0.46861829587581444,-0.0717223336298827,1.9064501759527706,-0.13783897205324921,-0.24580673640821324,-0.03762088017539647,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-50,-0.2577618334191145,-0.4628080504110142,-0.06791365578445724,1.9064501759527706,-0.1352051245138337,-0.2427590588249811,-0.03562309502818064,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-46,-0.2527078306300707,-0.4570030674135385,-0.0639921739503622,1.9064501759527706,-0.13255412274479034,-0.2397141415904803,-0.03356614023148094,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-45,-0.24762245289325696,-0.4511995696424904,-0.059960481582368955,1.9064501759527706,-0.1298866637149354,-0.23667000340934596,-0.03145137614330939,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-44,-0.24250786424028714,-0.44539628160882344,-0.055821697862889284,1.9064501759527706,-0.12720388253476964,-0.2336259752428261,-0.02928043888426916,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-41.5,-0.2373648946966259,-0.43958904900938944,-0.05157798705114865,1.9064501759527706,-0.12450621458176846,-0.2305798780131769,-0.027054463684251254,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-36.5,-0.23219557816676173,-0.4337767854347407,-0.04723253502734234,1.9064501759527706,-0.1217947267101902,-0.2275311418605292,-0.02477512164918621,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-36,-0.22700183240335475,-0.42795871777372513,-0.04278837088689693,1.9064501759527706,-0.11907042484858434,-0.22447936126096124,-0.022444001645892973,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-35,-0.22178515933132792,-0.42213374742115184,-0.038248063304189756,1.9064501759527706,-0.11633409680926396,-0.22142395995750877,-0.020062451034197546,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-29.5,-0.21654765995359793,-0.4163023282093249,-0.033614871541972284,1.9064501759527706,-0.11358684464196696,-0.21836517600113675,-0.0176321794117556,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-29,-0.21129193720040074,-0.4104662482963795,-0.028892721035848758,1.9064501759527706,-0.11083003367491896,-0.21530394734351987,-0.015155245807254986,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-25.5,-0.20601858028486375,-0.4046235535404784,-0.024083470256893988,1.9064501759527706,-0.10806397297107624,-0.2122392489687086,-0.012632625053973936,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-24,-0.20072867681745024,-0.39877326920034706,-0.019189764164977818,1.9064501759527706,-0.10528923302028272,-0.2091705695907083,-0.010065704526155534,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-23,-0.19542396960143385,-0.392915979455049,-0.014215111506662905,1.9064501759527706,-0.10250672798399699,-0.20609821563193212,-0.007456324684466898,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-22.5,-0.19010685087875887,-0.38705379343882396,-0.009163957926025337,1.9064501759527706,-0.09971771267704427,-0.20302329340728212,-0.004806817425189485,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-20.5,-0.1847774058212875,-0.3811838771222035,-0.004038570815539342,1.9064501759527706,-0.09692223177505431,-0.19994431636887777,-0.0021183720752214357,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-19,-0.17943408840551572,-0.3752998392330294,0.0011603660274689478,1.9064501759527706,-0.09411947433446115,-0.19685793207025143,6.086526897504895e-4,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-17,-0.17407523025686994,-0.3693954942351069,0.006432536745544761,1.9064501759527706,-0.09130856523427046,-0.19376089598066587,0.0033740911914102484,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-15,-0.16869983810956302,-0.3634662166505285,0.011776851116824133,1.9064501759527706,-0.08848898347173081,-0.19065078187468604,0.006177371570142668,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-13,-0.16330908068005043,-0.3575122325681297,0.017189679795779903,1.9064501759527706,-0.0856613420796244,-0.18752770834383795,0.00901659010689286,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-12.5,-0.1579029321839116,-0.3515315315820291,0.022668809063629843,1.9064501759527706,-0.08282562753311808,-0.18439062085970703,0.011890585628497131,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-10,-0.15248309431056636,-0.3455255779199267,0.028209638128188462,1.9064501759527706,-0.07998273242801175,-0.1812402874610905,0.01479694485804769,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-6.5,-0.14705198669571415,-0.33949741554221496,0.033806499169446266,1.9064501759527706,-0.07713392594811623,-0.17807830481200337,0.017732694825109224,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,-3.5,-0.14160990656938127,-0.33344614882182433,0.03945656861859145,1.9064501759527706,-0.07427936400100783,-0.17490420312462704,0.020696354468782575,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,0,-0.13615780355057647,-0.32737179040867576,0.04515580337801021,1.9064501759527706,-0.0714195446951715,-0.17171798903428878,0.023685803042528018,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,1.5,-0.13069785743492024,-0.32127722557060184,0.05089870131305083,1.9064501759527706,-0.06855561140988249,-0.16852117596518873,0.026698154483693032,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,9,-0.12523286446435317,-0.3151662687717063,0.05667859180389263,1.9064501759527706,-0.06568903087213732,-0.16531576473756954,0.029729909818160788,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,10.5,-0.11976599096614314,-0.30904379817022587,0.06248844479825055,1.9064501759527706,-0.06282146393167012,-0.1621043141165636,0.03277738153687716,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,13,-0.11430067097246617,-0.30291490180391106,0.06832055924846149,1.9064501759527706,-0.059954711858831077,-0.15888949295647123,0.03583653017017216,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,14,-0.10883905510493219,-0.2967821928822429,0.07416910831150822,1.9064501759527706,-0.057089902730103406,-0.1556726719773427,0.038904299334464036,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,20,-0.10338206927978481,-0.2906455606715291,0.08002991326113185,1.9064501759527706,-0.05422752222104017,-0.15245379309547158,0.041978497141230545,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,24.5,-0.09793061449078784,-0.28450485358635047,0.08589891770161556,1.9064501759527706,-0.05136804293447946,-0.1492327767989876,0.04505699586861041,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,25.5,-0.09248640169519398,-0.27836146087414965,0.09177095320057896,1.9064501759527706,-0.04851236232752468,-0.14601035179691244,0.04813708449249945,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,39.5,-0.08705046282124974,-0.27221549950600665,0.09764200068870482,1.9064501759527706,-0.045661021682743566,-0.14278657944468115,0.05121665487004249,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,41,-0.08162398540224862,-0.26606736451851826,0.10350790163919717,1.9064501759527706,-0.04281464390300999,-0.13956166695284758,0.054293525708044216,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,44,-0.07620759850054652,-0.25991664141908727,0.10936566892942709,1.9064501759527706,-0.039973558953598616,-0.13633539690550314,0.05736613015589056,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,45,-0.07080276944944741,-0.2537645510401911,0.11521116546982668,1.9064501759527706,-0.037138536502304816,-0.13310840967211185,0.060432298164964406,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,48,-0.06541012360459586,-0.24761073407498066,0.121041652293435,1.9064501759527706,-0.03430990457010312,-0.12988051678362605,0.0634905930510054,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,50,-0.06002937980434149,-0.2414532516101775,0.12685599332554262,1.9064501759527706,-0.031487515677844094,-0.1266507012120096,0.06654041890297231,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,50.5,-0.05466071990587639,-0.23529124514749505,0.13265250451334015,1.9064501759527706,-0.028671465216004957,-0.1234185126447931,0.06958089237608611,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,51.5,-0.04930520037393692,-0.22912558228117083,0.13842830538277592,1.9064501759527706,-0.025862307337403176,-0.12018440616559133,0.07261050256065296,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,53,-0.043963565286427246,-0.22295640224615876,0.1441809330967426,1.9064501759527706,-0.02306043233700348,-0.11694845480802231,0.07562795761220799,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,54.5,-0.03863663971841266,-0.21678441929251074,0.149908170725303,1.9064501759527706,-0.020266272995623162,-0.11371103322129582,0.0786320946732241,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,55.5,-0.033324654417617054,-0.21060969393172913,0.15560915306171064,1.9064501759527706,-0.017479950348538574,-0.11047217314581773,0.08162245991240928,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,56.5,-0.028028390203600238,-0.2044336076409916,0.16128238313940513,1.9064501759527706,-0.0147018739630018,-0.10723259921483316,0.08459826811828554,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,59.5,-0.022749058676624793,-0.19825877088673807,0.16692605112274939,1.9064501759527706,-0.01193267936585633,-0.1039936807095711,0.08755856996856798,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,60,-0.01748849510017182,-0.19208931827270334,0.17253768346974152,1.9064501759527706,-0.009173329217183314,-0.10075758637474198,0.09050206800369898,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,61,-0.012247733274963868,-0.18592801645724644,0.17811619538409526,1.9064501759527706,-0.00642436578172987,-0.09752576741971594,0.09342819320996922,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,62.5,-0.007029274648729682,-0.17978038190759296,0.18365820191435553,1.9064501759527706,-0.003687101156586335,-0.09430111742508332,0.09633517006158854,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,64,-0.0018364262210906752,-0.1736526492407011,0.1891583502050381,1.9064501759527706,-9.632699790713911e-4,-0.09108690666616355,0.0992201907980648,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,64.5,0.003328308813637846,-0.16754931537857715,0.19461233012208132,1.9064501759527706,0.0017458147375786967,-0.08788549393631147,0.10208099460287313,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,65,0.00846409891097576,-0.1614722815677432,0.2000189300280066,1.9064501759527706,0.004439716819111587,-0.08469787650602804,0.10491694592964898,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,74,0.013570076406035601,-0.15542346248393812,0.20537678237161966,1.9064501759527706,0.0071179811448541,-0.08152505868990961,0.10772732744981402,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,83,0.018645416742762305,-0.14940494901740142,0.21068479624102368,1.9064501759527706,0.009780175206228005,-0.07836813723324008,0.11051156694180665,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,84,0.023688784255133412,-0.143419822562787,0.21594112502692692,1.9064501759527706,0.01242559839954625,-0.07522872843561794,0.11326869579427001,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,85,0.028699069450190046,-0.1374711046528606,0.2211446109550176,1.9064501759527706,0.015053668756828304,-0.0721084171969812,0.11599810671396016,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,86,0.033675618429734655,-0.13156140473841355,0.22629521861690713,1.9064501759527706,0.01766404328552928,-0.06900857226581555,0.11869978112793506,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,86.5,0.038617692977302526,-0.12569382604028942,0.23139314287055,1.9064501759527706,0.020256334765215087,-0.06593082139032166,0.12137382124602789,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,87.5,0.04352751362152492,-0.11986703243942506,0.23644409369804106,1.9064501759527706,0.022831707941054134,-0.06287446372917672,0.12402322215416692,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,88,0.048405444004422996,-0.11408291895476913,0.24145080969501959,1.9064501759527706,0.025390353556043927,-0.059840493286301005,0.1266494203418412,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,88.5,0.05325208472986823,-0.10834360479708816,0.2464166633031603,1.9064501759527706,0.02793258664798564,-0.05683002166208838,0.1292541847730223,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,89,0.05806669154683216,-0.10265327508351535,0.2513426460928616,1.9064501759527706,0.030458016831104783,-0.05384524409729889,0.13183803556117077,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,92,0.06285031779610123,-0.09701375081315476,0.25623321950051486,1.9064501759527706,0.032967196619597496,-0.050887115769847495,0.1344033128861914,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,94,0.06760425265131538,-0.0914271037545176,0.26109385808537183,1.9064501759527706,0.03546080223026514,-0.04795672339500079,0.13695288834647207,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,95,0.07232974710722843,-0.08589602320513885,0.2659305809104425,1.9064501759527706,0.03793948985374391,-0.04505547760366269,0.1394899191517243,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,96,0.07702907256055214,-0.08042240053096661,0.27075194880925424,1.9064501759527706,0.040404450917295,-0.042184370483626506,0.1420188957594671,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
score_ridge_logit,label_date_rw2_creator,rw2,98,0.08170441176006611,-0.07500883336678844,0.2755670596062057,1.9064501759527706,0.042856830349229234,-0.039344764585469386,0.1445445902977705,Label + RW2 date + creator,rw2,TRUE,TRUE,1031.8235041252003,Elastic net
